LapNumber,TyreLife,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,GapToLeader,GapToAhead,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,Driver_idx,Team_idx,dnf
26.0,14.0,6.0,17.9,81.0,965.2,0,25.8,24,1.5,Spa-Francorchamps,7.004,44,3.0,0.0,0.0,107.02,55.0949999999998,55.0949999999998,106.87000000000035,1,,,,,0.0,0.0,467.047,17,2,0
27.0,15.0,6.0,17.9,81.0,965.2,0,25.8,24,1.5,Spa-Francorchamps,7.004,44,3.0,0.0,0.0,107.143,55.99499999999989,55.99499999999989,123.99200000000019,1,,,,,0.0,0.0,574.19,17,2,0
28.0,16.0,6.0,17.9,81.0,965.2,0,25.8,24,1.5,Spa-Francorchamps,7.004,44,3.0,0.0,0.0,107.109,56.641999999999825,56.641999999999825,123.30800000000045,1,,,,,0.0,0.0,681.299,17,2,0
29.0,17.0,6.0,17.9,81.0,965.2,0,25.8,24,1.5,Spa-Francorchamps,7.004,44,3.0,0.0,0.0,107.204,57.67500000000018,57.67500000000018,122.7170000000001,1,,,,,0.0,0.0,788.503,17,2,0
30.0,18.0,6.0,17.9,81.0,965.2,0,25.8,24,1.5,Spa-Francorchamps,7.004,44,3.0,0.0,0.0,107.187,58.6569999999997,58.6569999999997,121.60300000000007,1,,,,,0.0,0.0,895.69,17,2,0
31.0,19.0,6.0,17.9,81.0,965.2,0,25.8,24,1.5,Spa-Francorchamps,7.004,44,3.0,0.0,0.0,107.268,59.68299999999999,59.68299999999999,121.13500000000022,1,,,,,0.0,0.0,1002.958,17,2,0
32.0,20.0,6.0,17.9,81.0,965.2,0,25.8,24,1.5,Spa-Francorchamps,7.004,44,3.0,0.0,0.0,107.34,60.664999999999964,60.664999999999964,120.28200000000015,1,,,,,0.0,0.0,1110.298,17,2,0
33.0,21.0,6.0,17.9,81.0,965.2,0,25.8,24,1.5,Spa-Francorchamps,7.004,44,3.0,0.0,0.0,107.18,61.18199999999979,61.18199999999979,119.60300000000052,1,,,,,0.0,0.0,1217.478,17,2,0
34.0,22.0,6.0,17.9,81.0,965.2,0,25.8,24,1.5,Spa-Francorchamps,7.004,44,3.0,0.0,0.0,107.059,61.88299999999981,61.88299999999981,119.56200000000081,1,,,,,0.0,0.0,1324.537,17,2,0
35.0,23.0,6.0,17.9,81.0,965.2,0,25.8,24,1.5,Spa-Francorchamps,7.004,44,3.0,0.0,0.0,106.848,62.28699999999935,62.28699999999935,119.66800000000057,1,,,,,0.0,0.0,1431.385,17,2,0
36.0,24.0,6.0,17.9,81.0,965.2,0,25.8,24,1.5,Spa-Francorchamps,7.004,44,3.0,0.0,0.0,107.142,62.85199999999986,62.85199999999986,119.60099999999966,1,,,,,0.0,0.0,1538.527,17,2,0
37.0,25.0,6.0,17.9,81.0,965.2,0,25.8,24,1.5,Spa-Francorchamps,7.004,44,3.0,0.0,0.0,106.637,63.00600000000031,63.00600000000031,119.70799999999963,1,,,,,0.0,0.0,1645.164,17,2,0
38.0,26.0,6.0,17.9,81.0,965.2,0,25.8,24,1.5,Spa-Francorchamps,7.004,44,3.0,0.0,0.0,106.814,63.472999999999956,63.472999999999956,119.69700000000012,1,,,,,0.0,0.0,1751.978,17,2,0
39.0,27.0,6.0,17.9,81.0,965.2,0,25.8,24,1.5,Spa-Francorchamps,7.004,44,3.0,0.0,0.0,106.613,63.58799999999974,63.58799999999974,119.75600000000031,1,,,,,0.0,0.0,1858.591,17,2,0
40.0,28.0,6.0,17.9,81.0,965.2,0,25.8,24,1.5,Spa-Francorchamps,7.004,44,3.0,0.0,0.0,106.918,64.18000000000029,64.18000000000029,119.96099999999933,1,,,,,0.0,0.0,1965.509,17,2,0
41.0,29.0,6.0,17.9,81.0,965.2,0,25.8,24,1.5,Spa-Francorchamps,7.004,44,3.0,0.0,0.0,106.601,64.63699999999972,64.63699999999972,120.46799999999985,1,,,,,0.0,0.0,2072.11,17,2,0
42.0,30.0,6.0,17.9,81.0,965.2,0,25.8,24,1.5,Spa-Francorchamps,7.004,44,3.0,0.0,0.0,106.73,65.70899999999983,65.43399999999929,120.86300000000028,1,,,,,0.0,0.0,2178.84,17,2,0
43.0,31.0,6.0,17.9,81.0,965.2,0,25.8,24,1.5,Spa-Francorchamps,7.004,44,3.0,0.0,0.0,106.566,66.29399999999987,66.29399999999987,121.1909999999998,1,,,,,0.0,0.0,2285.406,17,2,0
44.0,32.0,6.0,17.9,81.0,965.2,0,25.8,24,1.5,Spa-Francorchamps,7.004,44,3.0,0.0,0.0,106.969,65.44200000000001,65.44200000000001,120.64499999999953,1,,,,,0.0,0.0,2392.375,17,2,0
70.0,34.0,7.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,81.67,68.17399999999998,46.25799999999981,4.471000000000458,1,,,,,,,2041.922,5,3,0
1.0,1.0,5.0,22.2,60.0,987.2,0,37.1,263,3.7,Budapest,4.381,70,3.0,0.0,0.0,90.12,2.725999999999999,2.725999999999999,5.275999999999996,1,,,,,,,3542.98,11,9,0
2.0,2.0,5.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,83.964,3.86099999999999,3.86099999999999,6.3940000000000055,1,,,,,,,26.776,11,9,0
3.0,3.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,83.223,4.588999999999999,4.588999999999999,7.3799999999999955,1,,,,,,,109.999,11,9,0
4.0,4.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.877,5.187999999999988,5.187999999999988,8.802999999999997,1,,,,,,,192.876,11,9,0
5.0,5.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.639,5.508999999999958,5.508999999999958,10.200000000000045,1,,,,,,,275.515,11,9,0
6.0,6.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.181,5.333000000000027,5.333000000000027,11.90300000000002,1,,,,,,,357.696,11,9,0
7.0,7.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.217,5.504000000000019,5.504000000000019,13.408000000000015,1,,,,,,,439.913,11,9,0
8.0,8.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,81.986,5.75,5.75,14.63900000000001,1,,,,,,,521.899,11,9,0
9.0,9.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,81.579,5.506999999999948,5.506999999999948,16.519000000000005,1,,,,,,,603.478,11,9,0
10.0,10.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.089,5.652000000000044,5.652000000000044,17.956999999999994,1,,,,,,,685.567,11,9,0
11.0,11.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.251,6.060999999999922,6.060999999999922,19.276000000000067,1,,,,,,,767.818,11,9,0
12.0,12.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.404,6.439999999999941,6.439999999999941,20.666000000000054,1,,,,,,,850.222,11,9,0
13.0,13.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.675,7.214999999999918,7.214999999999918,21.544000000000096,1,,,,,,,932.897,11,9,0
14.0,14.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.154,7.390999999999849,7.390999999999849,25.649000000000115,1,,,,,,,1015.051,11,9,0
15.0,15.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.233,7.544000000000096,7.544000000000096,45.74599999999987,1,,,,,,,1097.284,11,9,0
16.0,16.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.043,7.11200000000008,7.11200000000008,45.74299999999994,1,,,,,,,1179.327,11,9,0
17.0,17.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.539,7.43100000000004,7.43100000000004,45.11999999999989,1,,,,,,,1261.866,11,9,0
18.0,18.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.189,7.304000000000087,7.304000000000087,44.86500000000001,1,,,,,,,1344.055,11,9,0
19.0,19.0,2.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.03,4.781999999999925,4.781999999999925,45.13499999999999,1,,,,,,,1426.085,11,9,0
32.0,1.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,99.959,18.96900000000005,18.96900000000005,36.62699999999995,1,,,,,,,2514.562,11,9,0
33.0,2.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.411,18.93199999999979,18.93199999999979,38.64899999999989,1,,,,,,,2595.973,11,9,0
34.0,3.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,80.752,18.57199999999966,18.57199999999966,41.05600000000004,1,,,,,,,2676.725,11,9,0
35.0,4.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,80.726,17.804999999999836,17.804999999999836,43.710000000000036,1,,,,,,,2757.451,11,9,0
36.0,5.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,80.557,17.059999999999945,17.059999999999945,46.16000000000031,1,,,,,,,2838.008,11,9,0
37.0,6.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,80.976,16.76800000000003,16.76800000000003,48.797000000000025,1,,,,,,,2918.984,11,9,0
38.0,7.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,80.4,15.483999999999924,15.483999999999924,51.48900000000003,1,,,,,,,2999.384,11,9,0
39.0,8.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,80.301,14.155999999999949,14.155999999999949,53.402000000000044,1,,,,,,,3079.685,11,9,0
40.0,9.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,80.442,11.360999999999876,10.579999999999927,55.39899999999989,1,,,,,,,3160.127,11,9,0
70.0,30.0,6.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,81.722,66.16899999999987,7.128999999999905,3.282000000000153,1,,,,,,,2039.917,14,6,0
10.0,10.0,3.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.168,5.035000000000082,2.411000000000058,16.340999999999894,1,,,,,,,684.95,17,2,0
11.0,11.0,3.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.186,5.378999999999905,2.696999999999889,17.68500000000006,1,,,,,,,767.136,17,2,0
12.0,12.0,3.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.122,5.475999999999999,2.8799999999999955,19.414999999999964,1,,,,,,,849.258,17,2,0
13.0,13.0,3.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.315,5.891000000000076,2.964000000000169,20.577999999999975,1,,,,,,,931.573,17,2,0
14.0,14.0,3.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.341,6.253999999999905,3.240000000000009,21.867999999999938,1,,,,,,,1013.914,17,2,0
15.0,15.0,3.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.403,6.576999999999998,3.5679999999999836,25.596000000000004,1,,,,,,,1096.317,17,2,0
16.0,16.0,3.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.092,6.194000000000187,3.522000000000162,43.34899999999993,1,,,,,,,1178.409,17,2,0
17.0,17.0,3.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,3.0,0.0,0.0,82.283,6.257000000000062,3.7490000000000236,42.88999999999987,1,,,,,,,1260.692,17,2,0
20.0,1.0,6.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,99.84,20.076000000000022,5.996000000000095,22.27899999999977,1,,,,,,,1527.601,17,2,0
21.0,2.0,5.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,80.85,19.21900000000005,4.697000000000116,23.560999999999922,1,,,,,,,1608.451,17,2,0
22.0,3.0,5.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.243,18.363000000000056,4.787000000000035,24.57400000000007,1,,,,,,,1689.694,17,2,0
23.0,4.0,5.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.536,17.82400000000007,5.195999999999913,25.211000000000013,1,,,,,,,1771.23,17,2,0
24.0,5.0,5.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.447,17.154000000000224,5.514000000000124,26.328999999999724,1,,,,,,,1852.677,17,2,0
25.0,6.0,5.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,82.451,17.68100000000004,7.067000000000007,26.565999999999804,1,,,,,,,1935.128,17,2,0
26.0,7.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.384,16.920000000000073,7.416000000000167,28.649999999999636,1,,,,,,,2016.512,17,2,0
27.0,8.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.494,16.28899999999976,7.9539999999997235,30.597000000000207,1,,,,,,,2098.006,17,2,0
28.0,9.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.294,15.430000000000291,8.24200000000019,33.23899999999958,1,,,,,,,2179.3,17,2,0
29.0,10.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.68,14.577000000000226,8.329999999999927,36.10100000000011,1,,,,,,,2260.98,17,2,0
30.0,11.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.465,13.409000000000106,8.454000000000178,38.86400000000003,1,,,,,,,2342.445,17,2,0
31.0,12.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.654,10.067000000000007,8.593000000000302,40.80899999999974,1,,,,,,,2424.099,17,2,0
32.0,13.0,3.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.421,9.927000000000135,8.449999999999818,42.98799999999983,1,,,,,,,2505.52,17,2,0
33.0,14.0,3.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.436,9.914999999999964,8.33600000000024,44.016999999999825,1,,,,,,,2586.956,17,2,0
34.0,15.0,3.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.35,10.152999999999793,8.277000000000044,45.764000000000124,1,,,,,,,2668.306,17,2,0
35.0,16.0,3.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.376,10.036000000000058,8.108000000000175,47.2529999999997,1,,,,,,,2749.682,17,2,0
36.0,17.0,3.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.113,9.847000000000207,7.755000000000109,48.840999999999894,1,,,,,,,2830.795,17,2,0
37.0,18.0,3.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.445,10.024000000000342,8.036000000000058,50.23799999999983,1,,,,,,,2912.24,17,2,0
38.0,19.0,3.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.418,9.75799999999981,7.958000000000084,51.74299999999994,1,,,,,,,2993.658,17,2,0
39.0,20.0,3.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,82.064,10.193000000000211,8.581000000000131,53.899999999999636,1,,,,,,,3075.722,17,2,0
40.0,21.0,3.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.702,8.657999999999902,8.657999999999902,54.93899999999985,1,,,,,,,3157.424,17,2,0
41.0,22.0,2.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.659,9.286000000000058,9.286000000000058,56.059999999999945,1,,,,,,,3239.083,17,2,0
42.0,23.0,2.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,81.426,9.73700000000008,9.73700000000008,57.27300000000014,1,,,,,,,3320.509,17,2,0
44.0,25.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,98.471,29.258000000000266,29.258000000000266,41.059999999999945,1,,,,,,,3503.264,17,2,0
45.0,26.0,4.0,21.8,57.0,987.3,0,32.3,284,2.9,Budapest,4.381,70,2.0,0.0,0.0,79.409,24.68000000000029,24.68000000000029,45.49399999999969,1,,,,,,,3582.673,17,2,0
46.0,27.0,4.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,79.611,18.465999999999894,6.393000000000029,48.322999999999865,1,,,,,,,62.109,17,2,0
47.0,28.0,4.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,79.631,17.739000000000033,6.358000000000175,52.07400000000007,1,,,,,,,141.74,17,2,0
48.0,29.0,4.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,79.874,17.070000000000164,6.514000000000124,54.68799999999965,1,,,,,,,221.614,17,2,0
49.0,30.0,4.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,80.139,16.73700000000008,6.895999999999731,57.126000000000204,1,,,,,,,301.753,17,2,0
50.0,31.0,4.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,80.257,16.467000000000553,6.950000000000728,59.39499999999953,1,,,,,,,382.01,17,2,0
51.0,32.0,4.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,80.253,15.940999999999804,7.703000000000429,64.78999999999996,1,,,,,,,462.263,17,2,0
52.0,33.0,4.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,80.237,15.270000000000437,8.439000000000306,83.19799999999941,1,,,,,,,542.5,17,2,0
53.0,34.0,4.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,80.187,15.260000000000218,8.975000000000364,82.80099999999948,1,,,,,,,622.687,17,2,0
54.0,35.0,4.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,80.2,15.302999999999884,9.207999999999629,82.8680000000004,1,,,,,,,702.887,17,2,0
55.0,36.0,4.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,80.259,15.556999999999789,10.023000000000138,83.06900000000041,1,,,,,,,783.146,17,2,0
56.0,37.0,4.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,80.64,16.04399999999987,11.251000000000204,82.96999999999935,1,,,,,,,863.786,17,2,0
57.0,38.0,4.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,81.226,17.35199999999986,13.03899999999976,82.60500000000047,1,,,,,,,945.012,17,2,0
58.0,39.0,4.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,81.011,18.21900000000005,14.570999999999913,83.26899999999932,1,,,,,,,1026.023,17,2,0
59.0,40.0,4.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,81.491,19.774000000000342,16.309000000000196,82.61699999999928,1,,,,,,,1107.514,17,2,0
60.0,41.0,4.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,81.567,21.184000000000196,18.347999999999956,83.22499999999945,1,,,,,,,1189.081,17,2,0
61.0,42.0,4.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,81.559,22.63299999999981,20.242999999999483,85.02100000000064,1,,,,,,,1270.64,17,2,0
62.0,43.0,3.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,81.305,23.47699999999986,21.621000000000095,86.32999999999993,1,,,,,,,1351.945,17,2,0
63.0,44.0,3.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,80.133,22.789999999999964,21.558999999999287,88.05100000000039,1,,,,,,,1432.078,17,2,0
64.0,45.0,3.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,80.365,22.066000000000713,20.993000000000393,90.83399999999983,1,,,,,,,1512.443,17,2,0
65.0,46.0,3.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,80.398,21.698999999999614,20.86199999999917,90.85800000000017,1,,,,,,,1592.841,17,2,0
66.0,47.0,3.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,80.447,21.548999999999978,20.64800000000014,91.29500000000007,1,,,,,,,1673.288,17,2,0
67.0,48.0,3.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,80.601,21.75300000000061,21.048999999999978,91.72099999999955,1,,,,,,,1753.889,17,2,0
68.0,49.0,3.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,80.252,21.73700000000008,21.078999999999724,92.08200000000033,1,,,,,,,1834.141,17,2,0
69.0,50.0,3.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,80.551,21.658000000000357,20.90900000000056,92.3819999999996,1,,,,,,,1914.692,17,2,0
70.0,51.0,3.0,22.2,55.0,987.1,0,31.3,293,1.7,Budapest,4.381,70,2.0,0.0,0.0,80.972,21.916000000000167,21.217999999999847,46.25799999999981,1,,,,,,,1995.664,17,2,0
20.0,12.0,16.0,20.7,68.0,1006.2,0,28.8,208,3.0,Zandvoort,4.259,72,2.0,0.0,0.0,77.321,49.06600000000003,19.307000000000016,7.289999999999964,1,0.0,0.0,0.0,0.0,0.0,0.0,1294.844,5,3,0
21.0,13.0,16.0,20.7,68.0,1006.2,0,28.8,208,3.0,Zandvoort,4.259,72,2.0,0.0,0.0,76.803,50.29599999999982,19.312999999999874,5.806000000000267,1,0.0,0.0,0.0,0.0,0.0,0.0,1371.647,5,3,0
27.0,8.0,17.0,20.7,68.0,1006.2,0,28.8,208,3.0,Zandvoort,4.259,72,2.0,0.0,0.0,78.54,12.371999999999844,9.632000000000062,40.146999999999935,1,0.0,0.0,0.0,0.0,0.0,0.0,1937.453,8,6,0
28.0,9.0,17.0,20.7,68.0,1006.2,0,28.8,208,3.0,Zandvoort,4.259,72,2.0,0.0,0.0,78.01,16.39800000000014,12.11700000000019,67.80899999999974,1,0.0,0.0,0.0,0.0,0.0,0.0,2015.463,8,6,0
29.0,10.0,17.0,20.7,68.0,1006.2,0,28.8,208,3.0,Zandvoort,4.259,72,2.0,0.0,0.0,76.935,18.371000000000095,14.177000000000135,67.3130000000001,1,0.0,0.0,0.0,0.0,0.0,0.0,2092.398,8,6,0
30.0,11.0,17.0,20.7,68.0,1006.2,0,28.8,208,3.0,Zandvoort,4.259,72,2.0,0.0,0.0,76.741,19.853000000000065,15.632000000000062,79.10300000000007,1,0.0,0.0,0.0,0.0,0.0,0.0,2169.139,8,6,0
33.0,14.0,17.0,20.7,68.0,1006.2,0,28.8,208,3.0,Zandvoort,4.259,72,2.0,0.0,0.0,75.6,23.335999999999785,18.45799999999963,63.565000000000055,1,0.0,0.0,0.0,0.0,0.0,0.0,2421.227,8,6,0
36.0,17.0,17.0,20.7,68.0,1006.2,0,28.8,208,3.0,Zandvoort,4.259,72,2.0,0.0,0.0,76.241,28.263000000000375,23.45400000000018,61.9109999999996,1,0.0,0.0,0.0,0.0,0.0,0.0,2650.441,8,6,0
37.0,18.0,17.0,20.7,68.0,1006.2,0,28.8,208,3.0,Zandvoort,4.259,72,2.0,0.0,0.0,75.624,29.06100000000015,24.06100000000015,62.20400000000018,1,0.0,0.0,0.0,0.0,0.0,0.0,2726.065,8,6,0
38.0,19.0,17.0,20.7,68.0,1006.2,0,28.8,208,3.0,Zandvoort,4.259,72,2.0,0.0,0.0,75.622,29.951000000000022,24.447999999999865,62.32100000000037,1,0.0,0.0,0.0,0.0,0.0,0.0,2801.687,8,6,0
39.0,20.0,17.0,20.7,68.0,1006.2,0,28.8,208,3.0,Zandvoort,4.259,72,2.0,0.0,0.0,75.58,31.346000000000004,25.095000000000255,62.20100000000002,1,0.0,0.0,0.0,0.0,0.0,0.0,2877.267,8,6,0
40.0,21.0,17.0,20.7,68.0,1006.2,0,28.8,208,3.0,Zandvoort,4.259,72,2.0,0.0,0.0,75.592,32.82099999999991,25.955999999999676,62.483000000000175,1,0.0,0.0,0.0,0.0,0.0,0.0,2952.859,8,6,0
41.0,22.0,16.0,20.7,68.0,1006.2,0,28.8,208,3.0,Zandvoort,4.259,72,2.0,0.0,0.0,75.603,34.41300000000001,26.614000000000033,62.608000000000175,1,0.0,0.0,0.0,0.0,0.0,0.0,3028.462,8,6,0
42.0,23.0,16.0,20.7,68.0,1006.2,0,28.8,208,3.0,Zandvoort,4.259,72,2.0,0.0,0.0,75.335,35.7829999999999,26.85799999999972,63.33400000000029,1,0.0,0.0,0.0,0.0,0.0,0.0,3103.797,8,6,0
43.0,24.0,16.0,20.7,68.0,1006.2,0,28.8,208,3.0,Zandvoort,4.259,72,2.0,0.0,0.0,78.554,40.21799999999985,30.34900000000016,60.58199999999988,1,0.0,0.0,0.0,0.0,0.0,0.0,3182.351,8,6,0
44.0,25.0,16.0,20.7,68.0,1006.2,0,28.8,208,3.0,Zandvoort,4.259,72,2.0,0.0,0.0,76.753,42.70900000000029,31.96199999999999,59.710000000000036,1,0.0,0.0,0.0,0.0,0.0,0.0,3259.104,8,6,0
45.0,26.0,16.0,20.7,68.0,1006.2,0,28.8,208,3.0,Zandvoort,4.259,72,2.0,0.0,0.0,76.38,44.972999999999956,33.41300000000001,59.151000000000295,1,0.0,0.0,0.0,0.0,0.0,0.0,3335.484,8,6,0
46.0,27.0,16.0,20.7,68.0,1006.2,0,28.8,208,3.0,Zandvoort,4.259,72,2.0,0.0,0.0,75.584,46.409000000000106,34.065000000000055,59.44999999999982,1,0.0,0.0,0.0,0.0,0.0,0.0,3411.068,8,6,0
