Time_x,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,TimeStamp_x,TimeBin,Time_y,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeStamp_y,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,TotalTime,LeaderTime,GapToLeader,NextDriverTime,GapToAhead,PrevDriverTime,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,NextPitOutTime,PitDuration,Driver_idx,Team_idx,dnf,status_14,status_126,status_16,status_167,status_67,status_671,status_71,status_26,status_6,status_2,status_6712,status_712
0 days 02:09:41.123000,VER,1,0 days 00:02:08.598000,34.0,4.0,,0 days 02:09:24.559000,0 days 00:00:38.569000,0 days 00:00:29.499000,0 days 00:01:00.530000,0 days 02:08:11.150000,0 days 02:08:40.649000,0 days 02:09:41.179000,193.0,276.0,282.0,288.0,False,INTERMEDIATE,34.0,False,Red Bull Racing,0 days 02:07:32.525000,2025-03-16 05:14:55.144,24,3.0,,,False,False,0 days 02:09:41.123000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,0.0,0.0,1.0,128.598,3033.289,3008.156,25.133000000000266,3016.43,16.85900000000038,3055.3559999999998,22.066999999999553,0,0.0,0.0,0.0,1.0,0.0,0.0,0 days 00:09:32.640000,0 days 02:09:43.218000,0 days 00:00:18.659000,0,0,False,,,,,,,,,,,,
0 days 02:11:45.631000,VER,1,0 days 00:02:04.508000,35.0,5.0,0 days 02:09:43.218000,,0 days 00:00:46.794000,0 days 00:00:27.330000,0 days 00:00:50.384000,0 days 02:10:27.973000,0 days 02:10:55.303000,0 days 02:11:45.687000,241.0,275.0,253.0,177.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 02:09:41.123000,2025-03-16 05:17:03.742,4,3.0,,,False,False,0 days 02:11:45.631000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,4.0,0.0,0.0,124.508,3157.797,3131.604,26.19300000000021,3140.2110000000002,17.585999999999785,3181.337,23.539999999999964,0,0.0,0.0,0.0,0.0,1.0,0.0,0 days 00:11:37.148000,,0,0,0,False,,,,,,,,,,,,
0 days 02:13:41.965000,VER,1,0 days 00:01:56.334000,36.0,5.0,,,0 days 00:00:33.284000,0 days 00:00:30.201000,0 days 00:00:52.849000,0 days 02:12:18.971000,0 days 02:12:49.172000,0 days 02:13:42.021000,257.0,257.0,123.0,247.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 02:11:45.631000,2025-03-16 05:19:08.250,4,3.0,,,False,False,0 days 02:13:41.965000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,4.0,0.0,0.0,116.334,3274.131,3268.487,5.643999999999778,3271.4230000000002,2.707999999999629,3286.243,12.11200000000008,0,0.0,0.0,0.0,0.0,1.0,0.0,0 days 00:13:33.482000,,0,0,0,False,,,,,,,,,,,,
0 days 02:16:24.799000,VER,1,0 days 00:01:56.334000,37.0,5.0,,,0 days 00:00:46.632000,0 days 00:00:40.725000,0 days 00:01:15.519000,0 days 02:14:28.751000,0 days 02:15:09.480000,0 days 02:16:24.999000,104.0,129.0,199.0,160.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 02:13:41.965000,2025-03-16 05:21:04.584,4,,,,False,False,0 days 02:16:24.799000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,4.0,0.0,0.0,,,3397.742,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0 days 00:16:16.316000,,0,0,0,False,,,,,,,,,,,,
0 days 02:18:42.709000,VER,1,0 days 00:02:17.910000,38.0,5.0,,,0 days 00:00:40.652000,0 days 00:00:41.364000,0 days 00:00:55.894000,0 days 02:17:05.507000,0 days 02:17:46.871000,0 days 02:18:42.765000,78.0,111.0,235.0,248.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 02:16:24.799000,2025-03-16 05:23:47.418,4,3.0,,,False,False,0 days 02:18:42.709000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,4.0,0.0,0.0,137.91,3412.041,3409.507,2.5340000000001055,3410.315,1.7260000000001128,3424.515,12.473999999999705,0,0.0,0.0,0.0,0.0,1.0,0.0,0 days 00:18:34.226000,,0,0,0,False,,,,,,,,,,,,
0 days 02:20:55.423000,VER,1,0 days 00:02:12.714000,39.0,5.0,,,0 days 00:00:42.699000,0 days 00:00:36.267000,0 days 00:00:53.748000,0 days 02:19:25.464000,0 days 02:20:01.731000,0 days 02:20:55.479000,97.0,191.0,236.0,201.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 02:18:42.709000,2025-03-16 05:26:05.328,4,3.0,,,False,False,0 days 02:20:55.423000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,4.0,0.0,0.0,132.714,3544.755,3543.201,1.5540000000000873,3544.0950000000003,0.6599999999998545,3557.299,12.543999999999869,0,0.0,0.0,0.0,0.0,1.0,0.0,0 days 00:20:46.940000,,0,0,0,False,,,,,,,,,,,,
0 days 02:23:06.921000,VER,1,0 days 00:02:11.498000,40.0,5.0,,,0 days 00:00:43.488000,0 days 00:00:33.721000,0 days 00:00:54.289000,0 days 02:21:38.967000,0 days 02:22:12.688000,0 days 02:23:06.977000,101.0,192.0,238.0,245.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 02:20:55.423000,2025-03-16 05:28:18.042,4,1.0,,,False,False,0 days 02:23:06.921000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,4.0,0.0,0.0,131.498,3676.253,3676.253,0.0,3677.111,-0.8579999999997199,3688.667,12.41399999999976,0,0.0,0.0,0.0,0.0,1.0,0.0,0 days 00:22:58.438000,,0,0,0,False,,,,,,,,,,,,
0 days 02:25:18.925000,VER,1,0 days 00:02:12.004000,41.0,5.0,,,0 days 00:00:44.791000,0 days 00:00:29.249000,0 days 00:00:57.964000,0 days 02:23:51.768000,0 days 02:24:21.017000,0 days 02:25:18.981000,168.0,215.0,289.0,200.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 02:23:06.921000,2025-03-16 05:30:29.540,41,1.0,,,False,False,0 days 02:25:18.925000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,4.0,0.0,0.0,132.004,3808.257,3808.257,0.0,3810.664,-2.407000000000153,3819.881,11.623999999999796,0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:25:10.442000,,0,0,0,False,,,,,,,,,,,,
0 days 02:26:44.242000,VER,1,0 days 00:01:25.317000,42.0,5.0,,,0 days 00:00:30.288000,0 days 00:00:18.886000,0 days 00:00:36.143000,0 days 02:25:49.269000,0 days 02:26:08.155000,0 days 02:26:44.298000,270.0,299.0,291.0,282.0,True,MEDIUM,8.0,True,Red Bull Racing,0 days 02:25:18.925000,2025-03-16 05:32:41.544,1,1.0,,,False,True,0 days 02:26:44.242000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,4.0,0.0,0.0,85.317,3893.574,3893.574,0.0,3895.247,-1.6729999999997744,3906.12,12.545999999999822,1,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:26:35.759000,,0,0,0,False,,,,,,,,,,,,
0 days 02:28:07.323000,VER,1,0 days 00:01:23.081000,43.0,5.0,,,0 days 00:00:28.878000,0 days 00:00:18.569000,0 days 00:00:35.634000,0 days 02:27:13.176000,0 days 02:27:31.745000,0 days 02:28:07.379000,278.0,298.0,293.0,297.0,True,MEDIUM,9.0,True,Red Bull Racing,0 days 02:26:44.242000,2025-03-16 05:34:06.861,1,1.0,,,False,True,0 days 02:28:07.323000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,4.0,0.0,0.0,83.081,3976.6549999999997,3976.6549999999997,0.0,3978.489,-1.8340000000002874,3991.185,14.5300000000002,1,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:27:58.840000,,0,0,0,False,,,,,,,,,,,,
0 days 02:29:34.112000,VER,1,0 days 00:01:26.789000,44.0,5.0,,,0 days 00:00:28.766000,0 days 00:00:18.154000,0 days 00:00:39.869000,0 days 02:28:36.145000,0 days 02:28:54.299000,0 days 02:29:34.168000,281.0,315.0,286.0,298.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 02:28:07.323000,2025-03-16 05:35:29.942,12,1.0,,,False,True,0 days 02:29:34.112000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,4.0,0.0,0.0,86.789,4063.444,4063.444,0.0,,,4233.641,170.19699999999966,0,1.0,0.0,0.0,0.0,0.0,0.0,0 days 00:29:25.629000,,0,0,0,False,,,,,,,,,,,,
0 days 02:31:06.986000,VER,1,0 days 00:01:32.874000,45.0,5.0,,,0 days 00:00:29.993000,0 days 00:00:18.865000,0 days 00:00:44.016000,0 days 02:30:04.161000,0 days 02:30:23.026000,0 days 02:31:07.042000,274.0,292.0,281.0,277.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 02:29:34.112000,2025-03-16 05:36:56.731,21,2.0,,,False,True,0 days 02:31:06.986000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,4.0,0.0,0.0,92.874,4156.318,4076.6730000000002,79.64499999999998,,,4327.605,171.28699999999935,0,0.0,0.0,1.0,0.0,0.0,0.0,0 days 00:30:58.503000,,0,0,0,False,,,,,,,,,,,,
0 days 02:32:59.592000,VER,1,0 days 00:01:52.606000,46.0,5.0,,0 days 02:32:42.968000,0 days 00:00:31.037000,0 days 00:00:19.186000,0 days 00:01:02.383000,0 days 02:31:38.079000,0 days 02:31:57.265000,0 days 02:32:59.648000,268.0,287.0,281.0,266.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 02:31:06.986000,2025-03-16 05:38:29.605,1,2.0,,,False,False,0 days 02:32:59.592000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,4.0,0.0,0.0,112.606,4268.924,4187.695,81.22900000000027,4430.602,-161.67799999999988,4285.623,16.698999999999614,1,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:32:51.109000,0 days 02:33:01.788000,0 days 00:00:18.820000,0,0,False,,,,,,,,,,,,
0 days 02:35:06.805000,VER,1,0 days 00:02:07.213000,47.0,6.0,0 days 02:33:01.788000,,0 days 00:00:40.700000,0 days 00:00:31.560000,0 days 00:00:54.953000,0 days 02:33:40.348000,0 days 02:34:11.908000,0 days 02:35:06.861000,249.0,227.0,257.0,224.0,False,INTERMEDIATE,47.0,True,Red Bull Racing,0 days 02:32:59.592000,2025-03-16 05:40:22.211,124,3.0,,,False,False,0 days 02:35:06.805000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,0.0,0.0,1.0,127.213,4396.137,4307.865,88.27199999999993,4385.728,10.40899999999965,4408.062,11.925000000000182,0,0.0,1.0,0.0,0.0,0.0,0.0,0 days 00:34:58.322000,,0,0,0,False,,,,,,,,,,,,
0 days 02:37:09.211000,VER,1,0 days 00:02:02.406000,48.0,6.0,,,0 days 00:00:38.909000,0 days 00:00:23.850000,0 days 00:00:59.647000,0 days 02:35:45.770000,0 days 02:36:09.620000,0 days 02:37:09.267000,247.0,117.0,168.0,192.0,False,INTERMEDIATE,48.0,True,Red Bull Racing,0 days 02:35:06.805000,2025-03-16 05:42:29.424,4,2.0,,,False,False,0 days 02:37:09.211000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,0.0,0.0,1.0,122.406,4518.543,4410.278,108.26499999999942,4522.723,-4.180000000000291,4531.191,12.648000000000138,0,0.0,0.0,0.0,0.0,1.0,0.0,0 days 00:37:00.728000,,0,0,0,False,,,,,,,,,,,,
0 days 02:39:34.103000,VER,1,0 days 00:02:24.892000,49.0,6.0,,,0 days 00:00:51.981000,0 days 00:00:32.432000,0 days 00:01:00.479000,0 days 02:38:01.248000,0 days 02:38:33.680000,0 days 02:39:34.159000,151.0,137.0,249.0,181.0,False,INTERMEDIATE,49.0,True,Red Bull Racing,0 days 02:37:09.211000,2025-03-16 05:44:31.830,4,2.0,,,False,False,0 days 02:39:34.103000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,0.0,0.0,1.0,144.892,4663.4349999999995,4510.718,152.71699999999964,4667.702,-4.267000000000735,4675.354,11.919000000000779,0,0.0,0.0,0.0,0.0,1.0,0.0,0 days 00:39:25.620000,,0,0,0,False,,,,,,,,,,,,
0 days 02:41:56.188000,VER,1,0 days 00:02:22.085000,50.0,6.0,,,0 days 00:00:52.682000,0 days 00:00:32.177000,0 days 00:00:57.226000,0 days 02:40:26.841000,0 days 02:40:59.018000,0 days 02:41:56.244000,145.0,206.0,252.0,127.0,False,INTERMEDIATE,50.0,True,Red Bull Racing,0 days 02:39:34.103000,2025-03-16 05:46:56.722,4,2.0,,,False,False,0 days 02:41:56.188000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,0.0,0.0,1.0,142.085,4805.5199999999995,4634.45,171.0699999999997,4810.097,-4.5770000000002256,4817.659,12.139000000000124,0,0.0,0.0,0.0,0.0,1.0,0.0,0 days 00:41:47.705000,,0,0,0,False,,,,,,,,,,,,
0 days 02:44:10.067000,VER,1,0 days 00:02:13.879000,51.0,6.0,,,0 days 00:00:47.272000,0 days 00:00:29.576000,0 days 00:00:57.031000,0 days 02:42:43.516000,0 days 02:43:13.092000,0 days 02:44:10.123000,221.0,210.0,285.0,135.0,False,INTERMEDIATE,51.0,True,Red Bull Racing,0 days 02:41:56.188000,2025-03-16 05:49:18.807,41,2.0,,,False,False,0 days 02:44:10.067000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,0.0,0.0,1.0,133.879,4939.399,4758.725,180.67399999999998,4944.275,-4.875999999999294,4950.808,11.40899999999965,0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:44:01.584000,,0,0,0,False,,,,,,,,,,,,
0 days 02:45:43.931000,VER,1,0 days 00:01:33.864000,52.0,6.0,,,0 days 00:00:34.079000,0 days 00:00:19.408000,0 days 00:00:40.377000,0 days 02:44:44.202000,0 days 02:45:03.610000,0 days 02:45:43.987000,267.0,293.0,286.0,244.0,False,INTERMEDIATE,52.0,True,Red Bull Racing,0 days 02:44:10.067000,2025-03-16 05:51:32.686,1,2.0,,,False,True,0 days 02:45:43.931000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,0.0,0.0,1.0,93.864,5033.263,4855.949,177.3140000000003,5037.473,-4.210000000000036,5045.142,11.878999999999905,1,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:45:35.448000,,0,0,0,False,,,,,,,,,,,,
0 days 02:47:14.790000,VER,1,0 days 00:01:30.859000,53.0,6.0,,,0 days 00:00:32.113000,0 days 00:00:19.031000,0 days 00:00:39.715000,0 days 02:46:16.100000,0 days 02:46:35.131000,0 days 02:47:14.846000,270.0,292.0,286.0,273.0,False,INTERMEDIATE,53.0,True,Red Bull Racing,0 days 02:45:43.931000,2025-03-16 05:53:06.550,1,2.0,,,False,True,0 days 02:47:14.790000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,0.0,0.0,1.0,90.859,5124.122,4947.758,176.3640000000005,5127.955,-3.832999999999629,5136.319,12.197000000000116,1,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:47:06.307000,,0,0,0,False,,,,,,,,,,,,
0 days 02:48:43.890000,VER,1,0 days 00:01:29.100000,54.0,6.0,,,0 days 00:00:31.437000,0 days 00:00:18.688000,0 days 00:00:38.975000,0 days 02:47:46.283000,0 days 02:48:04.971000,0 days 02:48:43.946000,274.0,296.0,287.0,273.0,False,INTERMEDIATE,54.0,True,Red Bull Racing,0 days 02:47:14.790000,2025-03-16 05:54:37.409,1,2.0,,,False,True,0 days 02:48:43.890000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,0.0,0.0,1.0,89.1,5213.222,5040.265,172.95699999999943,5217.383,-4.161000000000058,5226.729,13.507000000000517,1,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:48:35.407000,,0,0,0,False,,,,,,,,,,,,
0 days 02:50:12.428000,VER,1,0 days 00:01:28.538000,55.0,6.0,,,0 days 00:00:30.812000,0 days 00:00:18.798000,0 days 00:00:38.928000,0 days 02:49:14.758000,0 days 02:49:33.556000,0 days 02:50:12.484000,276.0,302.0,299.0,284.0,False,INTERMEDIATE,55.0,True,Red Bull Racing,0 days 02:48:43.890000,2025-03-16 05:56:06.509,1,2.0,,,False,True,0 days 02:50:12.428000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,0.0,0.0,1.0,88.538,5301.76,5130.316,171.44400000000041,5306.5779999999995,-4.8179999999993015,5316.805,15.045000000000073,1,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:50:03.945000,,0,0,0,False,,,,,,,,,,,,
0 days 02:51:40.349000,VER,1,0 days 00:01:27.921000,56.0,6.0,,,0 days 00:00:30.695000,0 days 00:00:18.320000,0 days 00:00:38.906000,0 days 02:50:43.179000,0 days 02:51:01.499000,0 days 02:51:40.405000,282.0,321.0,300.0,280.0,False,INTERMEDIATE,56.0,True,Red Bull Racing,0 days 02:50:12.428000,2025-03-16 05:57:35.047,1,2.0,,,False,True,0 days 02:51:40.349000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,0.0,0.0,1.0,87.921,5389.681,5218.875,170.80599999999959,5394.574,-4.893000000000029,5406.259,16.57800000000043,1,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:51:31.866000,,0,0,0,False,,,,,,,,,,,,
0 days 02:53:07.749000,VER,1,0 days 00:01:27.400000,57.0,6.0,,,0 days 00:00:30.421000,0 days 00:00:18.285000,0 days 00:00:38.694000,0 days 02:52:10.826000,0 days 02:52:29.111000,0 days 02:53:07.805000,,321.0,287.0,293.0,False,INTERMEDIATE,57.0,True,Red Bull Racing,0 days 02:51:40.349000,2025-03-16 05:59:02.968,1,2.0,,,False,True,0 days 02:53:07.749000,0 days 02:00:00,0 days 02:00:08.483000,15.7,77.0,1010.2,False,19.1,229,2.5,0 days 02:00:08.483000,Melbourne,5.303,58,0.0,0.0,1.0,87.4,5477.081,5308.392,168.6890000000003,5481.7,-4.618999999999687,5495.376,18.295000000000073,1,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:52:59.266000,,0,0,0,False,,,,,,,,,,,,
0 days 01:13:14.728000,GAS,10,0 days 00:02:14.132000,1.0,1.0,,,,0 days 00:00:21.554000,0 days 00:01:05.755000,,0 days 01:12:09.043000,0 days 01:13:14.787000,225.0,284.0,182.0,186.0,False,INTERMEDIATE,1.0,True,Alpine,0 days 01:11:00.355000,2025-03-16 04:18:22.974,124,9.0,,,False,False,0 days 01:13:14.728000,0 days 01:00:00,0 days 01:00:08.096000,15.4,73.0,1009.4,False,18.9,282,4.3,0 days 01:00:08.096000,Melbourne,5.303,58,0.0,0.0,1.0,134.132,134.132,117.099,17.033,132.883,1.2489999999999952,137.178,3.0459999999999923,0,0.0,1.0,0.0,0.0,0.0,0.0,0 days 00:13:06.632000,,0,1,1,False,,,,,,,,,,,,
0 days 01:16:06.103000,GAS,10,0 days 00:02:14.132000,2.0,1.0,,0 days 01:15:53.611000,0 days 00:00:55.855000,0 days 00:00:35.135000,0 days 00:01:20.320000,0 days 01:14:10.867000,0 days 01:14:45.842000,0 days 01:16:06.234000,62.0,163.0,182.0,195.0,False,INTERMEDIATE,2.0,True,Alpine,0 days 01:13:14.728000,2025-03-16 04:20:37.347,4,,,,False,False,0 days 01:16:06.103000,0 days 01:00:00,0 days 01:00:08.096000,15.4,73.0,1009.4,False,18.9,282,4.3,0 days 01:00:08.096000,Melbourne,5.303,58,0.0,0.0,1.0,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0 days 00:15:58.007000,0 days 01:16:08.591000,0 days 00:00:14.980000,1,1,False,,,,,,,,,,,,
0 days 01:18:49.068000,GAS,10,0 days 00:02:14.132000,3.0,2.0,0 days 01:16:08.591000,0 days 01:18:36.076000,0 days 00:00:50.510000,0 days 00:00:36.049000,0 days 00:01:16.333000,0 days 01:16:56.745000,0 days 01:17:32.821000,0 days 01:18:49.127000,54.0,130.0,182.0,189.0,False,INTERMEDIATE,3.0,False,Alpine,0 days 01:16:06.103000,2025-03-16 04:23:28.722,4,,,,False,False,0 days 01:18:49.068000,0 days 01:00:00,0 days 01:00:08.096000,15.4,73.0,1009.4,False,18.9,282,4.3,0 days 01:00:08.096000,Melbourne,5.303,58,0.0,0.0,1.0,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0 days 00:18:40.972000,0 days 01:18:51.914000,0 days 00:00:15.838000,1,1,False,,,,,,,,,,,,
0 days 01:21:23.515000,GAS,10,0 days 00:02:14.132000,4.0,3.0,0 days 01:18:51.914000,0 days 01:21:12.398000,0 days 00:00:50.360000,0 days 00:00:32.205000,0 days 00:01:12.024000,0 days 01:19:39.451000,0 days 01:20:11.612000,0 days 01:21:23.780000,89.0,279.0,182.0,194.0,False,INTERMEDIATE,4.0,False,Alpine,0 days 01:18:49.068000,2025-03-16 04:26:11.687,4,,,,False,False,0 days 01:21:23.515000,0 days 01:00:00,0 days 01:00:08.096000,15.4,73.0,1009.4,False,18.9,282,4.3,0 days 01:00:08.096000,Melbourne,5.303,58,0.0,0.0,1.0,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0 days 00:21:15.419000,0 days 01:21:27.130000,0 days 00:00:14.732000,1,1,False,,,,,,,,,,,,
0 days 01:23:44.875000,GAS,10,0 days 00:02:21.360000,5.0,4.0,0 days 01:21:27.130000,,0 days 00:00:51.180000,0 days 00:00:30.446000,0 days 00:00:59.734000,0 days 01:22:14.754000,0 days 01:22:45.200000,0 days 01:23:44.934000,116.0,284.0,198.0,204.0,False,INTERMEDIATE,5.0,False,Alpine,0 days 01:21:23.515000,2025-03-16 04:28:46.134,4,10.0,,,False,False,0 days 01:23:44.875000,0 days 01:00:00,0 days 01:00:08.096000,15.4,73.0,1009.4,False,18.9,282,4.3,0 days 01:00:08.096000,Melbourne,5.303,58,0.0,0.0,1.0,141.36,275.492,260.747,14.745000000000005,274.655,0.8370000000000459,279.35900000000004,3.8670000000000186,0,0.0,0.0,0.0,0.0,1.0,0.0,0 days 00:23:36.779000,,0,1,1,False,,,,,,,,,,,,
0 days 01:26:04.827000,GAS,10,0 days 00:02:19.952000,6.0,4.0,,,0 days 00:00:43.258000,0 days 00:00:34.952000,0 days 00:01:01.742000,0 days 01:24:28.192000,0 days 01:25:03.144000,0 days 01:26:04.886000,106.0,250.0,217.0,222.0,True,INTERMEDIATE,6.0,False,Alpine,0 days 01:23:44.875000,2025-03-16 04:31:07.494,4,9.0,,,False,False,0 days 01:26:04.827000,0 days 01:00:00,0 days 01:00:08.096000,15.4,73.0,1009.4,False,18.9,282,4.3,0 days 01:00:08.096000,Melbourne,5.303,58,0.0,0.0,1.0,139.952,415.444,401.16999999999996,14.274000000000058,415.073,0.37100000000003774,418.852,3.4079999999999586,0,0.0,0.0,0.0,0.0,1.0,0.0,0 days 00:25:56.731000,,0,1,1,False,,,,,,,,,,,,
0 days 01:28:11.560000,GAS,10,0 days 00:02:06.733000,7.0,4.0,,,0 days 00:00:42.713000,0 days 00:00:29.764000,0 days 00:00:54.256000,0 days 01:26:47.599000,0 days 01:27:17.363000,0 days 01:28:11.619000,202.0,210.0,275.0,223.0,True,INTERMEDIATE,7.0,False,Alpine,0 days 01:26:04.827000,2025-03-16 04:33:27.446,41,7.0,,,False,False,0 days 01:28:11.560000,0 days 01:00:00,0 days 01:00:08.096000,15.4,73.0,1009.4,False,18.9,282,4.3,0 days 01:00:08.096000,Melbourne,5.303,58,0.0,0.0,1.0,126.733,542.177,538.278,3.899000000000001,542.571,-0.39400000000000546,544.446,2.2690000000000055,0,0.0,0.0,0.0,0.0,0.0,1.0,0 days 00:28:03.464000,,0,1,1,False,,,,,,,,,,,,
0 days 01:29:50.001000,GAS,10,0 days 00:01:38.441000,8.0,4.0,,,0 days 00:00:35.761000,0 days 00:00:20.439000,0 days 00:00:42.241000,0 days 01:28:47.380000,0 days 01:29:07.819000,0 days 01:29:50.060000,252.0,303.0,277.0,232.0,True,INTERMEDIATE,8.0,False,Alpine,0 days 01:28:11.560000,2025-03-16 04:35:34.179,1,5.0,,,False,True,0 days 01:29:50.001000,0 days 01:00:00,0 days 01:00:08.096000,15.4,73.0,1009.4,False,18.9,282,4.3,0 days 01:00:08.096000,Melbourne,5.303,58,0.0,0.0,1.0,98.441,640.618,634.556,6.062000000000012,640.8820000000001,-0.26400000000001,642.8,2.1819999999999027,1,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:29:41.905000,,0,1,1,False,,,,,,,,,,,,
0 days 01:31:26.063000,GAS,10,0 days 00:01:36.062000,9.0,4.0,,,0 days 00:00:34.775000,0 days 00:00:19.939000,0 days 00:00:41.348000,0 days 01:30:24.835000,0 days 01:30:44.774000,0 days 01:31:26.122000,,300.0,280.0,241.0,True,INTERMEDIATE,9.0,False,Alpine,0 days 01:29:50.001000,2025-03-16 04:37:12.620,1,6.0,,,False,True,0 days 01:31:26.063000,0 days 01:00:00,0 days 01:00:08.096000,15.4,73.0,1009.4,False,18.9,282,4.3,0 days 01:00:08.096000,Melbourne,5.303,58,0.0,0.0,1.0,96.062,736.6800000000001,729.194,7.486000000000104,737.124,-0.44399999999996,739.067,2.3869999999999436,1,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:31:17.967000,,0,1,1,False,,,,,,,,,,,,
