LapNumber,SpeedFL,SpeedST,TyreLife,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,PitDuration,GapToLeader,GapToAhead,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,Driver_idx,Team_idx,dnf
2.0,247.0,210.0,2.0,2.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,119.392,13.453,4.585999999999984,-22.52600000000001,,0,0.0,0.0,0.0,0.0,1.0,0.0,941.262,0,0,0
3.0,247.0,180.0,3.0,2.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,119.392,13.806,6.878999999999962,-33.789000000000044,,0,0.0,0.0,0.0,0.0,1.0,0.0,1103.43,0,0,0
4.0,247.0,187.0,4.0,2.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,119.392,12.991,9.171999999999969,-45.05200000000002,,0,0.0,0.0,0.0,0.0,1.0,0.0,1259.13,0,0,0
34.0,282.0,288.0,34.0,3.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,128.598,18.659,32.01200000000017,-110.51399999999967,,0,0.0,0.0,0.0,1.0,0.0,0.0,572.64,0,0,0
46.0,281.0,266.0,12.0,1.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,4.0,0.0,0.0,112.606,18.82,0.0,-79.13299999999981,,1,0.0,0.0,0.0,0.0,0.0,0.0,1971.109,0,0,0
2.0,182.0,195.0,2.0,9.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,134.132,14.98,34.066,-19.861999999999966,-2.4979999999999905,0,0.0,0.0,0.0,0.0,1.0,0.0,958.007,1,1,0
3.0,182.0,189.0,3.0,9.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,134.132,15.838,51.09899999999999,-29.79299999999995,-3.747000000000014,0,0.0,0.0,0.0,0.0,1.0,0.0,1120.972,1,1,0
4.0,182.0,194.0,4.0,9.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,134.132,14.732,68.132,-39.72399999999993,-4.995999999999981,0,0.0,0.0,0.0,0.0,1.0,0.0,1275.419,1,1,0
33.0,280.0,284.0,33.0,10.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,111.3,19.609,131.25800000000027,-74.64999999999964,-5.719000000000051,0,0.0,1.0,0.0,0.0,0.0,0.0,506.942,1,1,0
46.0,281.0,262.0,13.0,9.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,3.0,0.0,0.0,116.069,19.735,102.19999999999982,-23.836999999999534,-22.666000000000167,1,0.0,0.0,0.0,0.0,0.0,0.0,1984.138,1,1,0
2.0,245.0,145.0,2.0,13.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,142.352,14.836,50.506,10.348000000000013,14.122000000000014,0,0.0,0.0,0.0,0.0,1.0,0.0,964.802,2,2,0
3.0,245.0,177.0,3.0,13.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,142.352,16.435,75.75900000000001,15.522000000000048,21.182999999999993,0,0.0,0.0,0.0,0.0,1.0,0.0,1129.479,2,2,0
4.0,245.0,196.0,4.0,13.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,142.352,14.135,101.012,20.696000000000026,28.244000000000028,0,0.0,0.0,0.0,0.0,1.0,0.0,1284.001,2,2,0
33.0,283.0,290.0,33.0,11.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,112.635,19.06,159.9630000000002,39.78600000000006,58.452999999999975,0,0.0,1.0,0.0,0.0,0.0,0.0,511.349,2,2,0
44.0,306.0,292.0,11.0,14.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,3.0,0.0,0.0,108.276,21.968,143.2480000000005,33.538000000000466,63.771999999999935,0,1.0,0.0,0.0,0.0,0.0,0.0,1795.408,2,2,0
2.0,220.0,185.0,2.0,10.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,137.178,15.57,40.15799999999999,9.966000000000008,10.348000000000013,0,0.0,0.0,0.0,0.0,1.0,0.0,959.199,3,3,1
3.0,220.0,168.0,3.0,10.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,137.178,16.338,60.236999999999966,14.949000000000012,15.522000000000048,0,0.0,0.0,0.0,0.0,1.0,0.0,1122.514,3,3,1
4.0,220.0,179.0,4.0,10.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,137.178,15.062,80.31599999999997,19.932000000000016,20.696000000000026,0,0.0,0.0,0.0,0.0,1.0,0.0,1277.133,3,3,1
2.0,243.0,218.0,2.0,5.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,128.48,14.178,22.761999999999972,-40.629999999999995,-22.761999999999972,0,0.0,0.0,0.0,0.0,1.0,0.0,948.228,4,4,0
3.0,243.0,185.0,3.0,5.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,128.48,14.621,34.142999999999915,-60.94500000000005,-34.142999999999915,0,0.0,0.0,0.0,0.0,1.0,0.0,1110.427,4,4,0
4.0,243.0,150.0,4.0,5.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,128.48,14.225,45.523999999999944,-81.25999999999999,-45.523999999999944,0,0.0,0.0,0.0,0.0,1.0,0.0,1266.172,4,4,0
34.0,136.0,197.0,34.0,5.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,133.905,18.143,91.25599999999986,-132.72800000000007,-91.25599999999986,0,0.0,0.0,0.0,0.0,1.0,0.0,602.574,4,4,0
47.0,286.0,218.0,13.0,5.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,3.0,0.0,0.0,96.429,24.467,42.16700000000037,-35.34400000000005,-38.90599999999995,0,0.0,1.0,0.0,0.0,0.0,0.0,2120.732,4,4,0
2.0,262.0,187.0,2.0,11.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,139.485,15.721,44.77200000000002,29.682000000000016,-17.660000000000025,0,0.0,0.0,0.0,0.0,1.0,0.0,961.561,5,3,0
3.0,262.0,172.0,3.0,11.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,139.485,16.135,67.15800000000002,44.523000000000025,-26.49000000000001,0,0.0,0.0,0.0,0.0,1.0,0.0,1125.525,5,3,0
4.0,262.0,166.0,4.0,11.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,139.485,14.469,89.54400000000004,59.36400000000003,-35.32000000000005,0,0.0,0.0,0.0,0.0,1.0,0.0,1280.271,5,3,0
33.0,282.0,284.0,33.0,12.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,122.766,18.751,174.0020000000004,117.41200000000026,-56.014000000000124,0,0.0,1.0,0.0,0.0,0.0,0.0,533.126,5,3,0
44.0,294.0,300.0,11.0,11.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,3.0,0.0,0.0,104.738,18.924,133.38200000000052,95.07499999999982,-45.73000000000047,0,1.0,0.0,0.0,0.0,0.0,0.0,1793.28,5,3,0
2.0,224.0,201.0,2.0,6.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,130.655,14.912,27.111999999999995,-17.660000000000025,-22.52600000000001,0,0.0,0.0,0.0,0.0,1.0,0.0,951.492,6,5,0
3.0,224.0,167.0,3.0,6.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,130.655,15.145,40.668000000000006,-26.49000000000001,-33.789000000000044,0,0.0,0.0,0.0,0.0,1.0,0.0,1114.274,6,5,0
4.0,224.0,166.0,4.0,6.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,130.655,13.554,54.22399999999999,-35.32000000000005,-45.05200000000002,0,0.0,0.0,0.0,0.0,1.0,0.0,1269.485,6,5,0
33.0,281.0,281.0,33.0,6.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,110.651,18.948,117.98800000000028,-56.014000000000124,-92.30099999999993,0,0.0,1.0,0.0,0.0,0.0,0.0,501.646,6,5,0
47.0,279.0,183.0,14.0,7.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,4.0,0.0,0.0,100.978,19.268,52.89800000000014,-63.08600000000024,-52.89800000000014,0,0.0,1.0,0.0,0.0,0.0,0.0,2122.393,6,5,0
2.0,217.0,192.0,2.0,7.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,132.195,14.91,30.19199999999998,,9.966000000000008,0,0.0,0.0,0.0,0.0,1.0,0.0,953.659,7,6,0
3.0,217.0,160.0,3.0,7.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,132.195,17.066,45.287999999999954,,14.949000000000012,0,0.0,0.0,0.0,0.0,1.0,0.0,1117.24,7,6,0
4.0,217.0,186.0,4.0,7.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,132.195,14.293,60.38399999999996,,19.932000000000016,0,0.0,0.0,0.0,0.0,1.0,0.0,1271.459,7,6,0
33.0,286.0,280.0,33.0,8.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,110.179,18.675,122.78099999999995,,-2.6039999999998145,0,0.0,1.0,0.0,0.0,0.0,0.0,502.253,7,6,0
44.0,310.0,290.0,11.0,9.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,4.0,0.0,0.0,105.335,18.832,109.71000000000004,,33.538000000000466,0,1.0,0.0,0.0,0.0,0.0,0.0,1789.956,7,6,0
2.0,247.0,174.0,2.0,12.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,141.221,15.309,48.244,16.675999999999988,15.147999999999968,0,0.0,0.0,0.0,0.0,1.0,0.0,963.227,8,7,0
3.0,247.0,168.0,3.0,12.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,141.221,16.012,72.36599999999999,25.01400000000001,22.72199999999998,0,0.0,0.0,0.0,0.0,1.0,0.0,1127.419,8,7,0
4.0,247.0,167.0,4.0,12.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,141.221,14.202,96.488,33.351999999999975,30.295999999999935,0,0.0,0.0,0.0,0.0,1.0,0.0,1282.475,8,7,0
33.0,282.0,291.0,33.0,13.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,125.643,21.123,189.26500000000033,63.72600000000011,32.71699999999964,0,0.0,1.0,0.0,0.0,0.0,0.0,543.649,8,7,0
44.0,294.0,293.0,11.0,13.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,4.0,0.0,0.0,106.696,20.163,140.71100000000024,45.45600000000013,-27.265000000000327,0,1.0,0.0,0.0,0.0,0.0,0.0,1795.869,8,7,0
2.0,189.0,163.0,2.0,16.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,148.795,14.769,63.39199999999997,15.147999999999968,-40.629999999999995,0,0.0,0.0,0.0,0.0,1.0,0.0,970.771,9,0,1
3.0,189.0,169.0,3.0,16.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,148.795,16.161,95.08799999999997,22.72199999999998,-60.94500000000005,0,0.0,0.0,0.0,0.0,1.0,0.0,1136.094,9,0,1
4.0,189.0,175.0,4.0,16.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,148.795,18.769,126.78399999999993,30.295999999999935,-81.25999999999999,0,0.0,0.0,0.0,0.0,1.0,0.0,1296.324,9,0,1
33.0,279.0,277.0,33.0,17.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,128.342,20.029,221.98199999999997,32.71699999999964,-142.35799999999972,0,0.0,1.0,0.0,0.0,0.0,0.0,559.919,9,0,1
2.0,211.0,156.0,2.0,15.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,145.769,14.459,57.34,57.34,-49.92400000000001,0,0.0,0.0,0.0,0.0,1.0,0.0,968.212,10,8,0
3.0,211.0,155.0,3.0,15.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,145.769,16.56,86.00999999999999,86.00999999999999,-74.88600000000002,0,0.0,0.0,0.0,0.0,1.0,0.0,1133.317,10,8,0
4.0,211.0,179.0,4.0,15.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,145.769,19.664,114.68,114.68,-99.84800000000001,0,0.0,0.0,0.0,0.0,1.0,0.0,1295.447,10,8,0
39.0,235.0,169.0,39.0,15.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,124.201,18.947,208.48799999999983,196.37199999999984,-190.02499999999964,0,0.0,0.0,0.0,0.0,1.0,0.0,1365.876,10,8,0
46.0,276.0,227.0,7.0,15.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,4.0,0.0,0.0,141.745,19.961,182.53999999999996,165.79399999999987,-161.40400000000045,0,0.0,1.0,0.0,0.0,0.0,0.0,2064.097,10,8,0
2.0,269.0,242.0,2.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,117.099,13.499,0.0,-22.761999999999972,57.34,0,0.0,0.0,0.0,0.0,1.0,0.0,939.567,11,9,0
3.0,269.0,184.0,3.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,117.099,12.853,0.0,-34.142999999999915,86.00999999999999,0,0.0,0.0,0.0,0.0,1.0,0.0,1101.263,11,9,0
4.0,269.0,188.0,4.0,1.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,117.099,12.783,0.0,-45.523999999999944,114.68,0,0.0,0.0,0.0,0.0,1.0,0.0,1257.259,11,9,0
34.0,287.0,294.0,34.0,1.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,122.273,18.517,0.0,-91.25599999999986,206.69900000000007,0,0.0,1.0,0.0,0.0,0.0,0.0,547.929,11,9,0
44.0,292.0,305.0,10.0,3.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,3.0,0.0,0.0,105.587,17.905,34.25200000000041,-56.48099999999977,115.76400000000012,0,1.0,0.0,0.0,0.0,0.0,0.0,1780.69,11,9,0
2.0,173.0,202.0,2.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,132.883,14.732,31.568000000000012,-2.4979999999999905,16.675999999999988,0,0.0,0.0,0.0,0.0,1.0,0.0,955.371,12,4,0
3.0,173.0,185.0,3.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,132.883,16.342,47.351999999999975,-3.747000000000014,25.01400000000001,0,0.0,0.0,0.0,0.0,1.0,0.0,1119.127,12,4,0
4.0,173.0,193.0,4.0,8.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,132.883,14.85,63.136000000000024,-4.995999999999981,33.351999999999975,0,0.0,0.0,0.0,0.0,1.0,0.0,1273.2,12,4,0
33.0,284.0,292.0,33.0,9.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,110.479,18.609,125.53900000000021,-5.719000000000051,63.72600000000011,0,0.0,1.0,0.0,0.0,0.0,0.0,504.0,12,4,0
47.0,272.0,198.0,14.0,6.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,3.0,0.0,0.0,96.714,20.919,49.034999999999854,-52.69200000000001,72.50900000000001,0,0.0,1.0,0.0,0.0,0.0,0.0,2114.942,12,4,0
2.0,230.0,169.0,2.0,14.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,144.063,14.642,53.92799999999997,-10.700000000000045,-19.861999999999966,0,0.0,0.0,0.0,0.0,1.0,0.0,966.237,13,7,1
3.0,230.0,167.0,3.0,14.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,144.063,16.363,80.89199999999994,-16.050000000000068,-29.79299999999995,0,0.0,0.0,0.0,0.0,1.0,0.0,1131.459,13,7,1
4.0,230.0,184.0,4.0,14.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,144.063,14.407,107.85599999999994,-21.40000000000009,-39.72399999999993,0,0.0,0.0,0.0,0.0,1.0,0.0,1286.17,13,7,1
33.0,283.0,290.0,33.0,14.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,130.326,24.016,205.9079999999999,-12.508000000000266,-74.64999999999964,0,0.0,1.0,0.0,0.0,0.0,0.0,552.619,13,7,1
44.0,289.0,265.0,11.0,12.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,4.0,0.0,0.0,112.582,26.069,139.00700000000052,-68.01299999999992,-40.36500000000069,0,1.0,0.0,0.0,0.0,0.0,0.0,1811.511,13,7,1
2.0,270.0,181.0,2.0,4.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,124.644,13.826,15.090000000000003,7.674000000000007,29.682000000000016,0,0.0,0.0,0.0,0.0,1.0,0.0,945.343,16,2,0
3.0,270.0,148.0,3.0,4.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,124.644,14.201,22.63499999999999,11.511000000000024,44.523000000000025,0,0.0,0.0,0.0,0.0,1.0,0.0,1107.792,16,2,0
4.0,270.0,169.0,4.0,4.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,124.644,13.763,30.180000000000007,15.348000000000013,59.36400000000003,0,0.0,0.0,0.0,0.0,1.0,0.0,1264.21,16,2,0
34.0,285.0,121.0,34.0,4.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,135.518,19.247,69.83500000000004,50.4369999999999,106.88700000000017,0,0.0,0.0,0.0,0.0,1.0,0.0,594.535,16,2,0
44.0,293.0,304.0,10.0,4.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,3.0,0.0,0.0,106.238,19.44,38.3070000000007,20.897000000000844,95.07499999999982,0,1.0,0.0,0.0,0.0,0.0,0.0,1788.908,16,2,0
2.0,267.0,191.0,2.0,3.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,120.807,13.046,7.415999999999997,-49.92400000000001,7.674000000000007,0,0.0,0.0,0.0,0.0,1.0,0.0,942.89,18,9,0
3.0,267.0,163.0,3.0,3.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,120.807,13.957,11.123999999999967,-74.88600000000002,11.511000000000024,0,0.0,0.0,0.0,0.0,1.0,0.0,1105.24,18,9,0
4.0,267.0,160.0,4.0,3.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,120.807,12.801,14.831999999999994,-99.84800000000001,15.348000000000013,0,0.0,0.0,0.0,0.0,1.0,0.0,1260.878,18,9,0
34.0,287.0,294.0,34.0,2.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,127.025,19.617,19.39800000000014,-187.30099999999993,50.4369999999999,0,0.0,1.0,0.0,0.0,0.0,0.0,556.114,18,9,0
44.0,292.0,302.0,10.0,2.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,3.0,0.0,0.0,83.242,19.751,17.409999999999854,-132.60600000000068,20.897000000000844,0,1.0,0.0,0.0,0.0,0.0,0.0,1868.932,18,9,0
2.0,203.0,142.0,2.0,17.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,149.413,14.702,64.62800000000001,14.122000000000014,-10.700000000000045,0,0.0,0.0,0.0,0.0,1.0,0.0,971.759,19,8,0
3.0,203.0,122.0,3.0,17.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,149.413,16.365,96.94200000000001,21.182999999999993,-16.050000000000068,0,0.0,0.0,0.0,0.0,1.0,0.0,1137.17,19,8,0
4.0,203.0,123.0,4.0,17.0,15.4,73.0,1009.4,0,18.9,282,4.3,Melbourne,5.303,58,0.0,0.0,1.0,149.413,22.298,129.25600000000003,28.244000000000028,-21.40000000000009,0,0.0,0.0,0.0,0.0,1.0,0.0,1302.83,19,8,0
39.0,221.0,207.0,39.0,16.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,0.0,0.0,1.0,130.476,22.659,221.11699999999973,95.6969999999992,-25.527999999999338,0,0.0,0.0,0.0,0.0,1.0,0.0,1374.729,19,8,0
44.0,280.0,278.0,5.0,16.0,15.7,77.0,1010.2,0,19.1,229,2.5,Melbourne,5.303,58,4.0,0.0,0.0,122.961,19.488,207.02000000000044,63.771999999999935,-68.01299999999992,0,1.0,0.0,0.0,0.0,0.0,0.0,1879.321,19,8,0
13.0,259.0,315.0,13.0,6.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,102.61,22.474,18.118000000000166,-21.42100000000005,,1,0.0,,0.0,,,,1189.583,0,0,0
10.0,261.0,328.0,10.0,16.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,104.157,23.066,24.06899999999996,0.028999999999996362,-7.600999999999999,1,0.0,,0.0,,,,901.342,1,1,0
12.0,258.0,317.0,12.0,8.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,104.27,22.787,20.9079999999999,0.97199999999998,4.372000000000071,1,0.0,,0.0,,,,1094.418,2,2,0
4.0,258.0,123.0,4.0,20.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,140.966,0.0,54.186000000000035,42.71700000000004,-46.891999999999996,1,0.0,,0.0,,,,343.554,3,3,1
15.0,258.0,316.0,15.0,2.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,102.863,22.282,5.220000000000027,-17.338999999999942,-5.220000000000027,1,0.0,,0.0,,,,1380.883,4,4,0
36.0,260.0,310.0,36.0,8.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,102.687,22.895,40.47499999999991,-12.19900000000007,19.477000000000317,1,0.0,,0.0,,,,3469.984,5,3,0
11.0,258.0,317.0,11.0,11.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,103.845,22.471,21.139000000000124,0.1230000000000473,-8.190000000000055,1,0.0,,0.0,,,,996.536,6,5,1
35.0,261.0,311.0,24.0,10.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,102.522,22.492,41.740999999999985,7.157999999999902,-24.240999999999985,1,0.0,,0.0,,,,3374.455,6,5,1
46.0,271.0,314.0,35.0,17.0,26.8,21.0,1010.2,0,32.7,256,1.2,Shanghai,5.451,56,2.0,0.0,0.0,106.754,37.94,74.47699999999986,13.735999999999876,-57.39800000000014,1,0.0,,0.0,,,,867.423,6,5,1
20.0,265.0,317.0,20.0,6.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,104.708,23.503,11.526000000000067,,16.00299999999993,1,0.0,,0.0,,,,1889.235,7,6,0
20.0,262.0,314.0,20.0,18.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,105.305,22.981,39.74599999999987,32.006999999999834,-0.97199999999998,1,0.0,,0.0,,,,1917.455,8,7,1
18.0,259.0,316.0,18.0,10.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,103.77,22.522,19.526000000000067,-7.454999999999927,-10.792999999999893,1,0.0,,0.0,,,,1702.616,9,0,0
30.0,262.0,314.0,12.0,17.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,102.962,22.316,51.22700000000032,-16.70199999999977,-42.67300000000023,1,0.0,,0.0,,,,2900.688,9,0,0
11.0,257.0,330.0,11.0,13.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,104.123,23.04,23.56800000000021,21.506000000000085,-23.56800000000021,1,0.0,,0.0,,,,998.965,10,8,0
15.0,257.0,314.0,15.0,1.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,103.269,22.202,0.0,-5.220000000000027,33.27600000000007,1,0.0,,0.0,,,,1375.663,11,9,0
13.0,260.0,316.0,13.0,5.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,103.379,22.355,12.700000000000045,-29.401000000000067,22.188000000000102,1,0.0,,0.0,,,,1184.165,12,4,0
37.0,261.0,315.0,24.0,6.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,102.451,22.394,20.79300000000012,-41.672999999999774,55.2529999999997,1,0.0,,0.0,,,,3546.992,12,4,0
1.0,234.0,301.0,1.0,20.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,123.657,23.363,25.313000000000002,15.969999999999999,-15.753,0,1.0,,0.0,,,,21.637,13,7,1
26.0,256.0,310.0,25.0,18.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,2.0,0.0,0.0,103.974,22.854,62.24499999999989,34.70100000000002,-23.110999999999876,1,0.0,,0.0,,,,2524.25,13,7,1
17.0,265.0,316.0,17.0,10.0,27.3,18.0,1010.4,0,35.6,264,2.2,Shanghai,5.451,56,3.0,0.0,0.0,105.121,22.836,12.865999999999985,10.264000000000124,-6.942000000000007,1,0.0,,0.0,,,,1598.785,14,6,0
