LapNumber,SpeedFL,SpeedST,TyreLife,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Name,CircuitLength,Number of Laps,Slick,Wet,Inter,LapTime_sec,PitDuration,GapToLeader,GapToAhead,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,Driver_idx,Team_idx,dnf,mode,predicted_base_pace,delta
12.0,311.0,314.0,3.0,19.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.214,0.0,46.60100000000011,32.30300000000011,-34.89200000000005,1,0.0,,0.0,,,,902.839,9,7,0,2,85.84852457164811,-1.6345245716481145
13.0,311.0,315.0,4.0,19.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.95,0.0,47.297000000000025,31.661999999999807,-35.15899999999988,1,0.0,,0.0,,,,986.789,9,7,0,2,85.83941768657684,-1.8894176865768344
14.0,311.0,317.0,5.0,19.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.849,0.0,48.02800000000002,31.632000000000065,-35.371000000000095,1,0.0,,0.0,,,,1070.638,9,7,0,2,85.74981942126317,-1.900819421263165
15.0,313.0,316.0,6.0,19.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.949,0.0,48.89999999999986,32.04099999999994,-35.684999999999945,1,0.0,,0.0,,,,1154.587,9,7,0,2,85.43012896892891,-1.481128968928914
16.0,312.0,315.0,7.0,19.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.753,0.0,49.65200000000005,32.05100000000016,-35.843000000000075,1,0.0,,0.0,,,,1238.34,9,7,0,2,85.41070150101201,-1.6577015010120135
17.0,312.0,316.0,8.0,19.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.821,0.0,50.58300000000008,32.18299999999999,-35.993999999999915,1,0.0,,0.0,,,,1322.161,9,7,0,2,85.27171763795045,-1.4507176379504472
18.0,312.0,317.0,9.0,19.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.044,0.0,51.90000000000009,32.52500000000009,-36.58899999999994,1,0.0,,0.0,,,,1406.205,9,7,0,2,85.10450096794257,-1.0605009679425734
19.0,312.0,319.0,10.0,18.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.877,0.0,52.93900000000008,32.889000000000124,-36.97499999999991,1,0.0,,0.0,,,,1490.082,9,7,0,2,85.08428117554257,-1.207281175542576
20.0,312.0,318.0,11.0,17.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.764,0.0,53.846,33.24499999999989,-37.2489999999998,1,0.0,,0.0,,,,1573.846,9,7,0,2,85.09490250342873,-1.3309025034287316
21.0,315.0,336.0,12.0,16.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.735,0.0,55.66200000000004,34.50800000000004,-38.49000000000001,1,0.0,,0.0,,,,1658.581,9,7,0,1,84.86714819836997,-0.1321481983699755
22.0,315.0,344.0,13.0,17.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,85.2,0.0,58.12900000000013,36.26200000000017,-40.37699999999995,1,0.0,,0.0,,,,1743.781,9,7,0,1,85.03472151874423,0.16527848125576838
23.0,315.0,334.0,14.0,17.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.165,0.0,59.51200000000017,37.021000000000186,-41.3900000000001,1,0.0,,0.0,,,,1827.946,9,7,0,2,85.05131624034344,-0.886316240343433
24.0,314.0,334.0,15.0,16.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.185,0.0,60.88000000000011,37.53099999999995,-42.3119999999999,1,0.0,,0.0,,,,1912.131,9,7,0,1,84.90174716391581,-0.7167471639158123
25.0,313.0,332.0,16.0,17.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,85.332,0.0,63.24199999999973,39.3449999999998,-44.5329999999999,1,0.0,,0.0,,,,1997.463,9,7,0,1,85.0463014173785,0.2856985826214924
26.0,314.0,332.0,17.0,17.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.202,0.0,64.50700000000006,39.58600000000024,-45.36099999999988,1,0.0,,0.0,,,,2081.665,9,7,0,2,85.0709073789128,-0.8689073789128088
27.0,314.0,320.0,18.0,18.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,87.448,0.0,68.94000000000005,43.62199999999984,-49.82899999999972,1,0.0,,0.0,,,,2169.113,9,7,0,0,85.01081856353471,2.4371814364652806
28.0,314.0,321.0,19.0,18.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.5,0.0,70.4090000000001,44.72400000000016,-51.23599999999988,1,0.0,,0.0,,,,2253.613,9,7,0,1,85.0214763475432,-0.5214763475431994
29.0,314.0,324.0,20.0,18.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.939,0.0,71.53699999999981,45.61899999999969,-52.43899999999985,1,0.0,,0.0,,,,2337.552,9,7,0,2,85.00014628757225,-1.0611462875722566
30.0,314.0,321.0,21.0,18.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.69,0.0,72.29899999999998,45.846,-53.1569999999997,1,0.0,,0.0,,,,2421.242,9,7,0,1,84.43167551603314,-0.7416755160331405
31.0,315.0,321.0,22.0,18.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.652,0.0,73.00999999999976,45.86200000000008,-53.95199999999977,1,0.0,,0.0,,,,2504.894,9,7,0,1,84.42541027582908,-0.7734102758290788
32.0,314.0,327.0,23.0,18.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.657,0.0,73.77700000000004,46.31100000000015,-54.634000000000015,1,0.0,,0.0,,,,2588.551,9,7,0,1,84.43551978156405,-0.7785197815640572
33.0,313.0,330.0,24.0,18.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.656,0.0,74.49000000000024,46.95699999999988,-51.271000000000186,1,0.0,,0.0,,,,2672.207,9,7,0,1,84.49350177900706,-0.8375017790070558
34.0,314.0,329.0,25.0,17.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.574,0.0,75.26900000000023,47.24000000000024,-31.871999999999844,1,0.0,,0.0,,,,2755.781,9,7,0,2,84.5329202241032,-0.9589202241031956
35.0,315.0,328.0,26.0,17.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.415,0.0,76.0329999999999,47.66300000000001,-33.11700000000019,1,0.0,,0.0,,,,2839.196,9,7,0,2,84.55188442659228,-1.1368844265922746
36.0,315.0,332.0,27.0,17.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.615,0.0,76.94900000000007,48.28800000000001,-34.37099999999964,1,0.0,,0.0,,,,2922.811,9,7,0,2,84.53793385921081,-0.9229338592108149
37.0,315.0,326.0,28.0,17.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.347,0.0,72.86400000000003,48.75700000000006,-35.34400000000005,1,0.0,,0.0,,,,3006.158,9,7,0,2,84.54655353085654,-1.199553530856548
38.0,316.0,337.0,29.0,17.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.802,0.0,73.35100000000011,45.37800000000016,-37.021000000000186,1,0.0,,0.0,,,,3089.96,9,7,0,1,84.52982723639525,-0.7278272363952425
39.0,316.0,328.0,30.0,17.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.386,0.0,74.04600000000028,25.989000000000036,-37.97600000000011,1,0.0,,0.0,,,,3173.346,9,7,0,2,84.61915100607747,-1.2331510060774775
40.0,316.0,333.0,31.0,17.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.504,0.0,75.92900000000009,28.298999999999975,-40.18199999999979,0,1.0,,0.0,,,,3257.85,9,7,0,1,84.58937436963888,-0.08537436963887046
41.0,314.0,331.0,32.0,17.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.487,0.0,75.9670000000001,29.478000000000065,-41.396999999999935,1,0.0,,0.0,,,,3341.337,9,7,0,2,84.55191381780122,-1.0649138178012265
42.0,315.0,330.0,33.0,17.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.334,0.0,76.71099999999979,30.91399999999976,-42.69599999999991,1,0.0,,0.0,,,,3424.671,9,7,0,2,84.29086436812449,-0.956864368124485
43.0,316.0,328.0,34.0,17.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,82.985,0.0,76.79199999999992,31.98199999999997,-43.86299999999983,1,0.0,,0.0,,,,3507.656,9,7,0,2,85.02442617052968,-2.03942617052968
44.0,316.0,329.0,35.0,17.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.09,0.0,77.49399999999969,33.034999999999854,-45.21499999999969,1,0.0,,0.0,,,,3590.746,9,7,0,2,84.1956955577511,-1.1056955577510905
45.0,316.0,329.0,36.0,17.0,27.0,41.0,996.3,0,40.6,195,2.5,Monza,5.793,53,3.0,0.0,0.0,83.08,0.0,77.79300000000012,34.28500000000031,-46.6220000000003,1,0.0,,0.0,,,,73.564,9,7,0,2,84.2732789397176,-1.193278939717601
46.0,316.0,326.0,37.0,17.0,27.0,41.0,996.3,0,40.6,195,2.5,Monza,5.793,53,3.0,0.0,0.0,83.189,0.0,73.69500000000016,35.69900000000007,-47.835999999999785,1,0.0,,0.0,,,,156.753,9,7,0,2,84.17847883787877,-0.989478837878778
47.0,317.0,330.0,38.0,17.0,27.0,41.0,996.3,0,40.6,195,2.5,Monza,5.793,53,3.0,0.0,0.0,83.003,0.0,71.92200000000003,37.04500000000007,-48.99299999999994,1,0.0,,0.0,,,,239.756,9,7,0,2,84.15100327431364,-1.1480032743136377
48.0,316.0,334.0,39.0,17.0,27.0,41.0,996.3,0,40.6,195,2.5,Monza,5.793,53,3.0,0.0,0.0,82.798,0.0,73.404,38.23099999999977,-50.20499999999993,1,0.0,,0.0,,,,322.554,9,7,0,2,84.13495756964114,-1.336957569641143
49.0,317.0,335.0,40.0,17.0,27.0,41.0,996.3,0,40.6,195,2.5,Monza,5.793,53,3.0,0.0,0.0,82.777,0.0,74.85299999999961,39.30699999999979,-50.76299999999992,1,0.0,,0.0,,,,405.331,9,7,0,2,84.11740019094329,-1.340400190943285
50.0,316.0,333.0,41.0,15.0,27.0,41.0,996.3,0,40.6,195,2.5,Monza,5.793,53,3.0,0.0,0.0,83.051,0.0,76.60699999999997,40.8119999999999,-52.23899999999958,1,0.0,,0.0,,,,488.382,9,7,0,1,83.86376955882726,-0.8127695588272559
51.0,316.0,330.0,42.0,15.0,27.0,41.0,996.3,0,40.6,195,2.5,Monza,5.793,53,3.0,0.0,0.0,83.059,0.0,77.91700000000037,41.96500000000015,-53.396999999999935,1,0.0,,0.0,,,,571.441,9,7,0,1,83.78225454112165,-0.7232545411216478
52.0,316.0,334.0,43.0,14.0,27.0,41.0,996.3,0,40.6,195,2.5,Monza,5.793,53,3.0,0.0,0.0,82.914,0.0,79.82799999999952,43.13599999999951,-54.39800000000014,1,0.0,,0.0,,,,654.355,9,7,0,2,83.80212022163279,-0.8881202216327893
53.0,315.0,322.0,44.0,14.0,27.0,41.0,996.3,0,40.6,195,2.5,Monza,5.793,53,3.0,0.0,0.0,83.623,0.0,82.35100000000057,44.90200000000005,-56.72700000000077,1,0.0,,0.0,,,,737.978,9,7,0,1,83.70618720019307,-0.08318720019306625
1.0,313.0,260.0,1.0,15.0,26.0,44.0,997.5,0,43.5,263,2.5,Monza,5.793,53,3.0,0.0,0.0,93.184,0.0,11.816000000000004,5.753999999999991,-5.191999999999993,1,0.0,,0.0,,,,3544.936,10,8,1,2,98.45118889496348,-5.267188894963482
2.0,312.0,315.0,2.0,14.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,85.897,0.0,7.762,7.762,-5.3300000000000125,1,0.0,,0.0,,,,30.645,10,8,1,1,85.81581562110476,0.08118437889524444
3.0,313.0,338.0,3.0,14.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,85.155,0.0,9.242999999999997,9.242999999999997,-5.367999999999995,1,0.0,,0.0,,,,115.8,10,8,1,1,85.78313860961877,-0.6281386096187731
4.0,314.0,329.0,4.0,14.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,85.435,0.0,10.878999999999962,9.85899999999998,-6.23599999999999,1,0.0,,0.0,,,,201.235,10,8,1,1,85.73257176317148,-0.2975717631714758
5.0,315.0,340.0,5.0,14.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.685,0.0,11.976,10.305999999999983,-6.562999999999988,1,0.0,,0.0,,,,285.92,10,8,1,2,85.61675923153152,-0.9317592315315153
6.0,314.0,346.0,6.0,14.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.65,0.0,13.049999999999956,11.06899999999996,-7.533999999999992,1,0.0,,0.0,,,,370.57,10,8,1,1,85.36580787409828,-0.7158078740982745
7.0,312.0,341.0,7.0,14.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.85,0.0,14.590000000000032,12.380999999999972,-8.645999999999958,1,0.0,,0.0,,,,455.42,10,8,1,1,85.39728326539812,-0.5472832653981214
8.0,313.0,329.0,8.0,14.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.608,0.0,16.059000000000083,13.471000000000004,-9.305000000000064,1,0.0,,0.0,,,,540.028,10,8,1,1,85.14809866102857,-0.5400986610285656
9.0,313.0,342.0,9.0,14.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.657,0.0,17.61500000000001,14.650999999999954,-10.27699999999993,1,0.0,,0.0,,,,624.685,10,8,1,1,84.8157154665787,-0.15871546657869828
10.0,313.0,341.0,10.0,14.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.466,0.0,18.99300000000005,15.701000000000022,-11.281999999999924,1,0.0,,0.0,,,,709.151,10,8,1,1,84.76986567562992,-0.30386567562992184
11.0,314.0,339.0,11.0,14.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.489,0.0,20.416000000000054,16.83000000000004,-11.874000000000024,1,0.0,,0.0,,,,793.64,10,8,1,1,84.96624214008476,-0.47724214008475485
12.0,315.0,335.0,12.0,14.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.509,0.0,21.911000000000055,18.045000000000076,-12.897000000000048,1,0.0,,0.0,,,,878.149,10,8,1,1,84.95968964401048,-0.45068964401048106
13.0,313.0,338.0,13.0,14.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.474,0.0,23.131000000000085,19.225999999999885,-13.77299999999991,1,0.0,,0.0,,,,962.623,10,8,1,1,84.82652137401989,-0.3525213740198865
14.0,315.0,342.0,14.0,14.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.203,0.0,24.21599999999989,19.919999999999845,-14.31399999999985,1,0.0,,0.0,,,,1046.826,10,8,1,1,84.8354304842826,-0.6324304842825939
15.0,314.0,338.0,15.0,14.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.494,0.0,25.63300000000004,21.355000000000015,-15.423000000000002,1,0.0,,0.0,,,,1131.32,10,8,1,1,84.865618339037,-0.37161833903699915
16.0,314.0,342.0,16.0,14.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.481,0.0,27.113000000000056,22.74700000000007,-16.767000000000053,1,0.0,,0.0,,,,1215.801,10,8,1,1,85.15160864680246,-0.6706086468024637
17.0,314.0,342.0,17.0,14.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.394,0.0,28.61700000000019,23.909000000000106,-17.825000000000045,1,0.0,,0.0,,,,1300.195,10,8,1,1,85.16266536428688,-0.7686653642868748
18.0,315.0,334.0,18.0,13.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.639,0.0,30.529,25.358999999999924,-19.204999999999927,1,0.0,,0.0,,,,1384.834,10,8,1,1,85.16777048488967,-0.5287704848896766
19.0,313.0,339.0,19.0,12.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.425,0.0,32.115999999999985,26.49499999999989,-20.27099999999996,1,0.0,,0.0,,,,1469.259,10,8,1,1,85.10386558311407,-0.6788655831140744
20.0,313.0,337.0,20.0,12.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.21,0.0,33.46900000000005,27.65599999999995,-21.255999999999855,1,0.0,,0.0,,,,1553.469,10,8,1,2,85.08152678174336,-0.8715267817433698
21.0,314.0,335.0,21.0,10.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.006,0.0,34.55600000000004,28.663999999999987,-22.30600000000004,1,0.0,,0.0,,,,1637.475,10,8,1,1,84.82288377364908,-0.8168837736490815
22.0,313.0,334.0,22.0,10.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.713,0.0,35.53600000000006,29.412000000000035,-23.135999999999967,1,0.0,,0.0,,,,1721.188,10,8,1,2,84.81318450941404,-1.1001845094140492
23.0,314.0,333.0,23.0,10.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.79,0.0,36.544000000000096,30.309999999999945,-23.96900000000005,1,0.0,,0.0,,,,1804.978,10,8,1,2,84.84176581677755,-1.0517658167775465
24.0,314.0,333.0,24.0,10.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.998,0.0,37.725000000000136,31.34100000000012,-25.22299999999996,1,0.0,,0.0,,,,1888.976,10,8,1,2,84.88039179571338,-0.8823917957133744
25.0,314.0,332.0,25.0,10.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,84.249,0.0,39.00399999999991,32.508000000000266,-26.202000000000226,1,0.0,,0.0,,,,1973.225,10,8,1,1,84.83880274583922,-0.5898027458392221
26.0,314.0,334.0,26.0,10.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.974,0.0,40.04100000000017,33.64100000000008,-27.12900000000036,1,0.0,,0.0,,,,2057.199,10,8,1,2,84.86549275726706,-0.8914927572670592
27.0,313.0,330.0,27.0,10.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.945,0.0,40.971,34.75099999999975,-28.277999999999796,1,0.0,,0.0,,,,2141.144,10,8,1,2,84.81299083219282,-0.8679908321928309
28.0,312.0,329.0,28.0,9.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.74,0.0,41.68000000000029,35.419000000000324,-29.17300000000023,1,0.0,,0.0,,,,2224.884,10,8,1,2,84.71484214529256,-0.9748421452925697
29.0,313.0,327.0,29.0,8.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.649,0.0,42.51800000000003,36.31100000000015,-30.121999999999844,1,0.0,,0.0,,,,2308.533,10,8,1,2,84.68466002341557,-1.0356600234155735
30.0,311.0,328.0,30.0,7.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.632,0.0,43.22200000000021,37.30400000000009,-30.834000000000287,1,0.0,,0.0,,,,2392.165,10,8,1,1,84.39507369644164,-0.7630736964416371
31.0,311.0,324.0,31.0,7.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.849,0.0,44.12999999999965,37.96399999999994,-31.86699999999973,1,0.0,,0.0,,,,2476.014,10,8,1,1,84.3281317488759,-0.4791317488759006
32.0,311.0,313.0,32.0,7.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.916,0.0,45.15599999999995,39.10399999999981,-33.20699999999988,1,0.0,,0.0,,,,2559.93,10,8,1,1,84.27154407134087,-0.35554407134087285
33.0,310.0,314.0,33.0,7.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.711,0.0,45.92400000000043,40.16000000000031,-33.64700000000039,1,0.0,,0.0,,,,2643.641,10,8,1,1,84.26536933183395,-0.5543693318339535
34.0,312.0,315.0,34.0,7.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.592,0.0,46.721,41.197999999999865,-34.56999999999971,1,0.0,,0.0,,,,2727.233,10,8,1,1,84.2817749790242,-0.6897749790242074
35.0,312.0,316.0,35.0,7.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.408,0.0,47.47800000000007,41.95900000000029,-35.39000000000033,1,0.0,,0.0,,,,2810.641,10,8,1,2,84.32881124370012,-0.9208112437001148
36.0,313.0,309.0,36.0,8.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.703,0.0,48.482000000000426,43.02400000000034,-36.86100000000033,1,0.0,,0.0,,,,2894.344,10,8,1,1,84.3141993674951,-0.6111993674951037
37.0,313.0,319.0,37.0,8.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.457,0.0,44.50700000000006,44.00100000000021,-37.89300000000003,1,0.0,,0.0,,,,2977.801,10,8,1,2,84.3630048658863,-0.9060048658863025
38.0,313.0,317.0,38.0,8.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.384,0.0,44.57600000000002,44.57600000000002,-38.71900000000005,1,0.0,,0.0,,,,3061.185,10,8,1,2,84.3454616604092,-0.9614616604091992
39.0,314.0,316.0,39.0,7.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.377,0.0,45.26200000000017,45.26200000000017,-39.69399999999996,1,0.0,,0.0,,,,3144.562,10,8,1,1,84.1796127582662,-0.802612758266207
40.0,312.0,315.0,40.0,7.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.346,0.0,45.98700000000008,45.98700000000008,-40.74400000000014,0,1.0,,0.0,,,,3227.908,10,8,1,1,84.10178456402576,-0.7557845640257597
41.0,312.0,315.0,41.0,7.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.491,0.0,46.029,46.029,-41.61599999999999,1,0.0,,0.0,,,,3311.399,10,8,1,1,84.05588725010267,-0.5648872501026716
42.0,314.0,306.0,42.0,7.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.541,0.0,46.98000000000002,46.98000000000002,-42.73800000000029,1,0.0,,0.0,,,,3394.94,10,8,1,1,83.8363602938276,-0.2953602938275992
43.0,312.0,320.0,43.0,7.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.187,0.0,47.26299999999992,47.26299999999992,-43.55600000000004,1,0.0,,0.0,,,,3478.127,10,8,1,1,83.75735088114685,-0.570350881146851
44.0,313.0,317.0,44.0,7.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,3.0,0.0,0.0,83.124,0.0,47.9989999999998,47.9989999999998,-44.27599999999984,1,0.0,,0.0,,,,3561.251,10,8,1,1,83.67491838030277,-0.5509183803027753
45.0,314.0,316.0,45.0,7.0,27.0,41.0,996.3,0,40.6,195,2.5,Monza,5.793,53,3.0,0.0,0.0,83.136,0.0,48.35399999999981,48.35399999999981,-40.80299999999989,1,0.0,,0.0,,,,44.125,10,8,1,1,83.73751099703821,-0.6015109970382184
46.0,314.0,316.0,46.0,7.0,27.0,41.0,996.3,0,40.6,195,2.5,Monza,5.793,53,3.0,0.0,0.0,82.997,0.0,44.06400000000031,44.06400000000031,-22.39800000000014,1,0.0,,0.0,,,,127.122,10,8,1,1,83.81860205761129,-0.8216020576112868
47.0,314.0,315.0,47.0,7.0,27.0,41.0,996.3,0,40.6,195,2.5,Monza,5.793,53,3.0,0.0,0.0,83.121,0.0,42.40899999999965,22.19899999999961,-24.273999999999887,1,0.0,,0.0,,,,210.243,10,8,1,1,83.8592137903796,-0.7382137903796036
48.0,314.0,315.0,48.0,7.0,27.0,41.0,996.3,0,40.6,195,2.5,Monza,5.793,53,3.0,0.0,0.0,82.892,0.0,43.98500000000013,24.052999999999884,-25.383000000000266,1,0.0,,0.0,,,,293.135,10,8,1,2,83.8646858596219,-0.9726858596219046
49.0,314.0,314.0,49.0,7.0,27.0,41.0,996.3,0,40.6,195,2.5,Monza,5.793,53,3.0,0.0,0.0,83.064,0.0,45.721,25.962999999999735,-24.962999999999735,1,0.0,,0.0,,,,376.199,10,8,1,2,84.0160939500781,-0.9520939500781083
50.0,313.0,315.0,50.0,7.0,27.0,41.0,996.3,0,40.6,195,2.5,Monza,5.793,53,3.0,0.0,0.0,83.151,0.0,47.57499999999982,27.990999999999985,-26.605999999999767,1,0.0,,0.0,,,,459.35,10,8,1,2,84.21078226550712,-1.059782265507124
51.0,313.0,315.0,51.0,9.0,27.0,41.0,996.3,0,40.6,195,2.5,Monza,5.793,53,3.0,0.0,0.0,87.687,30.667,53.51299999999992,34.362999999999374,-32.8159999999998,1,0.0,,0.0,,,,547.037,10,8,1,2,84.05455158687877,-27.034551586878777
52.0,314.0,288.0,1.0,15.0,27.0,41.0,996.3,0,40.6,195,2.5,Monza,5.793,53,5.0,0.0,0.0,110.725,0.0,83.23499999999967,63.82899999999972,-62.15499999999975,1,0.0,,0.0,,,,657.762,10,8,1,0,101.4702870439599,9.254712956040095
1.0,314.0,267.0,1.0,3.0,26.0,44.0,997.5,0,43.5,263,2.5,Monza,5.793,53,4.0,0.0,0.0,87.43,0.0,6.062000000000012,-0.8499999999999943,5.753999999999991,1,0.0,,0.0,,,,3539.182,11,9,0,2,96.48280321537302,-9.052803215373018
2.0,309.0,322.0,2.0,1.0,26.7,42.0,996.8,0,44.4,321,1.3,Monza,5.793,53,4.0,0.0,0.0,83.889,0.0,0.0,-2.1389999999999816,7.762,1,0.0,,0.0,,,,22.883,11,9,0,1,83.46528697612396,0.42371302387603293
