Time_x,Driver,LapNumber,PitOutTime,PitInTime,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Position,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,TimeStamp_y,Name,CircuitLength,Number of Laps,LapTime_sec,GapToLeader,GapToAhead,GapToBehind
0 days 01:50:34.204000,GAS,31.0,NO_PIT,NO_PIT,258.0,305.0,HARD,21.0,True,Alpine,0 days 01:48:56.298000,1,13.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.906,42.95899999999983,2.5459999999998217,1.6170000000001892
0 days 01:52:12.040000,GAS,32.0,NO_PIT,NO_PIT,260.0,305.0,HARD,22.0,True,Alpine,0 days 01:50:34.204000,1,13.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.836,44.09700000000021,2.4659999999998945,1.6849999999999454
0 days 01:53:49.945000,GAS,33.0,NO_PIT,NO_PIT,259.0,305.0,HARD,23.0,True,Alpine,0 days 01:52:12.040000,1,13.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.905,45.552999999999884,0.4279999999998836,1.5630000000001019
0 days 01:55:27.813000,GAS,34.0,NO_PIT,NO_PIT,259.0,304.0,HARD,24.0,True,Alpine,0 days 01:53:49.945000,1,12.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.868,46.616999999999734,3.1779999999998836,1.7560000000003129
0 days 01:57:05.254000,GAS,35.0,NO_PIT,NO_PIT,261.0,304.0,HARD,25.0,True,Alpine,0 days 01:55:27.813000,1,12.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.441,47.41800000000012,3.1660000000001673,2.6149999999997817
0 days 01:58:42.620000,GAS,36.0,NO_PIT,NO_PIT,260.0,302.0,HARD,26.0,True,Alpine,0 days 01:57:05.254000,1,11.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.366,47.98900000000003,3.161999999999807,2.0410000000001673
0 days 02:00:20.032000,GAS,37.0,NO_PIT,NO_PIT,261.0,302.0,HARD,27.0,True,Alpine,0 days 01:58:42.620000,1,10.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.412,48.710999999999785,3.0349999999998545,1.2690000000002328
0 days 02:01:58.279000,GAS,38.0,NO_PIT,NO_PIT,254.0,310.0,HARD,28.0,True,Alpine,0 days 02:00:20.032000,1,10.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,98.247,50.43100000000004,4.032999999999902,0.3029999999998836
0 days 02:03:36.527000,GAS,39.0,NO_PIT,NO_PIT,258.0,301.0,HARD,29.0,True,Alpine,0 days 02:01:58.279000,1,10.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,98.248,52.47900000000027,5.082000000000335,0.18799999999964712
0 days 02:05:15.548000,GAS,40.0,NO_PIT,NO_PIT,262.0,298.0,HARD,30.0,True,Alpine,0 days 02:03:36.527000,1,11.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,99.021,55.490999999999985,2.1419999999998254,1.6539999999999964
0 days 02:06:52.789000,GAS,41.0,NO_PIT,NO_PIT,262.0,300.0,HARD,31.0,True,Alpine,0 days 02:05:15.548000,1,11.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.241,56.70399999999972,2.800999999999931,1.875
0 days 02:08:29.964000,GAS,42.0,NO_PIT,NO_PIT,262.0,298.0,HARD,32.0,True,Alpine,0 days 02:06:52.789000,1,11.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.175,57.5600000000004,3.5900000000001455,2.0789999999997235
0 days 02:10:06.979000,GAS,43.0,NO_PIT,NO_PIT,262.0,302.0,HARD,33.0,True,Alpine,0 days 02:08:29.964000,1,11.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.015,58.20900000000074,4.062000000000808,1.8999999999996362
0 days 02:11:43.972000,GAS,44.0,NO_PIT,NO_PIT,262.0,301.0,HARD,34.0,True,Alpine,0 days 02:10:06.979000,1,11.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.993,58.66899999999987,4.4340000000001965,1.475999999999658
0 days 02:13:20.853000,GAS,45.0,NO_PIT,NO_PIT,263.0,301.0,HARD,35.0,True,Alpine,0 days 02:11:43.972000,1,11.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.881,58.876000000000204,4.588999999999942,1.6809999999995853
0 days 02:14:57.741000,GAS,46.0,NO_PIT,NO_PIT,262.0,303.0,HARD,36.0,True,Alpine,0 days 02:13:20.853000,1,11.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.888,59.30400000000009,4.923999999999978,1.4369999999998981
0 days 02:16:34.337000,GAS,47.0,NO_PIT,NO_PIT,262.0,303.0,HARD,37.0,True,Alpine,0 days 02:14:57.741000,1,11.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.596,59.76099999999951,4.877999999999702,1.7539999999999054
0 days 02:18:10.888000,GAS,48.0,NO_PIT,NO_PIT,262.0,304.0,HARD,38.0,True,Alpine,0 days 02:16:34.337000,1,11.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.551,60.3100000000004,4.592999999999847,1.8479999999999563
0 days 02:19:47.313000,GAS,49.0,NO_PIT,NO_PIT,263.0,304.0,HARD,39.0,True,Alpine,0 days 02:18:10.888000,1,11.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.425,60.766999999999825,4.204999999999927,2.0850000000000364
0 days 02:21:24.097000,GAS,50.0,NO_PIT,NO_PIT,262.0,304.0,HARD,40.0,True,Alpine,0 days 02:19:47.313000,1,11.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.784,61.92699999999968,4.25,2.1840000000001965
0 days 02:23:00.617000,GAS,51.0,NO_PIT,NO_PIT,263.0,304.0,HARD,41.0,True,Alpine,0 days 02:21:24.097000,1,11.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.52,62.340000000000146,4.266000000000531,2.6210000000000946
0 days 02:24:37.173000,GAS,52.0,NO_PIT,NO_PIT,261.0,304.0,HARD,42.0,True,Alpine,0 days 02:23:00.617000,1,11.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.556,63.115999999999985,4.458999999999833,3.0770000000002256
0 days 02:26:14.393000,GAS,53.0,NO_PIT,NO_PIT,261.0,303.0,HARD,43.0,True,Alpine,0 days 02:24:37.173000,1,11.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.22,64.8159999999998,4.819999999999709,3.076000000000022
0 days 02:27:51.668000,GAS,54.0,NO_PIT,NO_PIT,260.0,306.0,HARD,44.0,True,Alpine,0 days 02:26:14.393000,1,11.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.275,66.44999999999982,5.661000000000058,2.7849999999998545
0 days 02:29:28.473000,GAS,55.0,NO_PIT,NO_PIT,262.0,309.0,HARD,45.0,True,Alpine,0 days 02:27:51.668000,1,11.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.805,67.27900000000045,5.890000000000327,2.9979999999995925
0 days 02:31:05.323000,GAS,56.0,NO_PIT,NO_PIT,262.0,305.0,HARD,46.0,True,Alpine,0 days 02:29:28.473000,1,11.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.85,67.19500000000062,5.892000000000735,3.008999999999105
0 days 01:00:46.110000,ANT,1.0,NO_PIT,NO_PIT,257.0,316.0,MEDIUM,1.0,True,Mercedes,0 days 00:59:02.863000,12,7.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,103.008,4.6640000000000015,0.7590000000000003,0.6480000000000103
0 days 01:02:24.457000,ANT,2.0,NO_PIT,NO_PIT,263.0,337.0,MEDIUM,2.0,True,Mercedes,0 days 01:00:46.110000,1,7.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,98.347,5.460000000000008,0.8019999999999925,1.0490000000000066
0 days 01:04:02.960000,ANT,3.0,NO_PIT,NO_PIT,263.0,334.0,MEDIUM,3.0,True,Mercedes,0 days 01:02:24.457000,12,7.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,98.503,6.274000000000001,1.002999999999986,1.488999999999976
0 days 01:05:41.784000,ANT,4.0,NO_PIT,NO_PIT,258.0,316.0,MEDIUM,4.0,True,Mercedes,0 days 01:04:02.960000,1,7.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,98.824,7.29400000000004,1.2130000000000223,1.427000000000021
0 days 01:07:20.581000,ANT,5.0,NO_PIT,NO_PIT,257.0,317.0,MEDIUM,5.0,True,Mercedes,0 days 01:05:41.784000,1,7.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,98.797,8.009000000000015,1.1149999999999523,1.4850000000000136
0 days 01:08:59.492000,ANT,6.0,NO_PIT,NO_PIT,259.0,318.0,MEDIUM,6.0,True,Mercedes,0 days 01:07:20.581000,12,7.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,98.911,9.380999999999972,1.2469999999999573,1.629000000000019
0 days 01:10:38.457000,ANT,7.0,NO_PIT,NO_PIT,259.0,318.0,MEDIUM,7.0,True,Mercedes,0 days 01:08:59.492000,1,7.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,98.965,10.448000000000093,1.5199999999999818,1.5570000000000164
0 days 01:12:17.575000,ANT,8.0,NO_PIT,NO_PIT,259.0,318.0,MEDIUM,8.0,True,Mercedes,0 days 01:10:38.457000,1,7.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.118,11.372999999999934,1.5539999999999736,1.8380000000000791
0 days 01:13:56.859000,ANT,9.0,NO_PIT,NO_PIT,259.0,318.0,MEDIUM,9.0,True,Mercedes,0 days 01:12:17.575000,1,7.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.284,12.45799999999997,1.6089999999999236,1.8470000000000937
0 days 01:15:36.057000,ANT,10.0,NO_PIT,NO_PIT,259.0,319.0,MEDIUM,10.0,True,Mercedes,0 days 01:13:56.859000,1,7.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.198,13.66199999999992,1.7429999999999382,1.7560000000000855
0 days 01:17:15.270000,ANT,11.0,NO_PIT,NO_PIT,258.0,318.0,MEDIUM,11.0,True,Mercedes,0 days 01:15:36.057000,1,7.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.213,14.750999999999976,1.8019999999999072,2.8279999999999745
0 days 01:18:59.540000,ANT,12.0,NO_PIT,0 days 01:18:57.833000,258.0,317.0,MEDIUM,12.0,True,Mercedes,0 days 01:17:15.270000,1,8.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,104.27,20.9079999999999,0.97199999999998,1.2540000000001328
0 days 01:20:56.548000,ANT,13.0,0 days 01:19:20.620000,NO_PIT,264.0,334.0,HARD,1.0,True,Mercedes,0 days 01:18:59.540000,1,14.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,117.008,39.96100000000001,0.4219999999997981,0.4329999999999927
0 days 01:22:35.774000,ANT,14.0,NO_PIT,NO_PIT,265.0,333.0,HARD,2.0,True,Mercedes,0 days 01:20:56.548000,1,15.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.226,38.25800000000004,0.28099999999994907,0.7849999999998545
0 days 01:24:14.555000,ANT,15.0,NO_PIT,NO_PIT,266.0,341.0,HARD,3.0,True,Mercedes,0 days 01:22:35.774000,1,15.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,98.781,33.76999999999998,0.4939999999999145,0.9739999999999327
0 days 01:25:53.732000,ANT,16.0,NO_PIT,NO_PIT,267.0,340.0,HARD,4.0,True,Mercedes,0 days 01:24:14.555000,1,15.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.177,21.199999999999818,0.26099999999996726,0.41600000000016735
0 days 01:27:33.961000,ANT,17.0,NO_PIT,NO_PIT,264.0,344.0,HARD,5.0,True,Mercedes,0 days 01:25:53.732000,1,15.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,100.229,22.919999999999845,0.30999999999994543,0.2899999999999636
0 days 01:29:14.191000,ANT,18.0,NO_PIT,NO_PIT,259.0,337.0,HARD,6.0,True,Mercedes,0 days 01:27:33.961000,1,13.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,100.23,25.979000000000042,2.800999999999931,0.45100000000002183
0 days 01:30:52.223000,ANT,19.0,NO_PIT,NO_PIT,260.0,317.0,HARD,7.0,True,Mercedes,0 days 01:29:14.191000,1,12.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,98.032,26.800000000000182,2.7920000000001437,0.6369999999999436
0 days 01:32:30.360000,ANT,20.0,NO_PIT,NO_PIT,258.0,316.0,HARD,8.0,True,Mercedes,0 days 01:30:52.223000,1,12.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,98.137,27.528999999999996,2.8430000000000746,0.4519999999999982
0 days 01:34:08.017000,ANT,21.0,NO_PIT,NO_PIT,259.0,316.0,HARD,9.0,True,Mercedes,0 days 01:32:30.360000,1,11.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.657,27.201000000000022,2.58199999999988,0.6700000000000728
0 days 01:35:45.892000,ANT,22.0,NO_PIT,NO_PIT,260.0,319.0,HARD,10.0,True,Mercedes,0 days 01:34:08.017000,1,11.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.875,27.338000000000193,2.2970000000000255,0.8679999999999382
0 days 01:37:23.674000,ANT,23.0,NO_PIT,NO_PIT,261.0,317.0,HARD,11.0,True,Mercedes,0 days 01:35:45.892000,1,11.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.782,27.88799999999992,2.34900000000016,0.975999999999658
0 days 01:39:01.808000,ANT,24.0,NO_PIT,NO_PIT,260.0,315.0,HARD,12.0,True,Mercedes,0 days 01:37:23.674000,1,11.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,98.134,29.052000000000135,2.617999999999938,0.8979999999996835
0 days 01:40:39.971000,ANT,25.0,NO_PIT,NO_PIT,260.0,316.0,HARD,13.0,True,Mercedes,0 days 01:39:01.808000,1,11.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,98.163,30.0300000000002,2.6820000000002437,0.9980000000000473
0 days 01:42:18.197000,ANT,26.0,NO_PIT,NO_PIT,260.0,316.0,HARD,14.0,True,Mercedes,0 days 01:40:39.971000,1,11.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,98.226,31.06999999999971,2.526999999999589,1.0399999999999636
0 days 01:43:56.162000,ANT,27.0,NO_PIT,NO_PIT,259.0,317.0,HARD,15.0,True,Mercedes,0 days 01:42:18.197000,1,10.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.965,31.922999999999774,2.686000000000149,1.1089999999999236
0 days 01:45:34.056000,ANT,28.0,NO_PIT,NO_PIT,261.0,317.0,HARD,16.0,True,Mercedes,0 days 01:43:56.162000,1,10.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.894,32.81600000000026,2.6640000000002146,0.8899999999998727
0 days 01:47:11.923000,ANT,29.0,NO_PIT,NO_PIT,261.0,317.0,HARD,17.0,True,Mercedes,0 days 01:45:34.056000,1,10.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.867,34.15000000000009,2.9609999999997854,0.7210000000000036
0 days 01:48:49.682000,ANT,30.0,NO_PIT,NO_PIT,261.0,317.0,HARD,18.0,True,Mercedes,0 days 01:47:11.923000,1,10.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.759,35.09900000000016,2.7029999999999745,1.0109999999999673
0 days 01:50:27.537000,ANT,31.0,NO_PIT,NO_PIT,261.0,316.0,HARD,19.0,True,Mercedes,0 days 01:48:49.682000,1,10.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.855,36.291999999999916,2.5529999999998836,1.1579999999999018
0 days 01:52:05.156000,ANT,32.0,NO_PIT,NO_PIT,262.0,316.0,HARD,20.0,True,Mercedes,0 days 01:50:27.537000,1,10.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.619,37.21300000000019,2.3020000000001346,1.6169999999997344
0 days 01:53:42.975000,ANT,33.0,NO_PIT,NO_PIT,263.0,316.0,HARD,21.0,True,Mercedes,0 days 01:52:05.156000,1,10.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.819,38.583000000000084,2.3659999999999854,4.188999999999851
0 days 01:55:20.838000,ANT,34.0,NO_PIT,NO_PIT,262.0,316.0,HARD,22.0,True,Mercedes,0 days 01:53:42.975000,1,10.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.863,39.641999999999825,2.4649999999996908,3.7970000000000255
0 days 01:56:58.546000,ANT,35.0,NO_PIT,NO_PIT,262.0,317.0,HARD,23.0,True,Mercedes,0 days 01:55:20.838000,1,9.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.708,40.710000000000036,2.4450000000001637,1.030999999999949
0 days 01:58:36.092000,ANT,36.0,NO_PIT,NO_PIT,263.0,316.0,HARD,24.0,True,Mercedes,0 days 01:56:58.546000,1,9.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.546,41.460999999999785,0.9859999999998763,3.36600000000044
0 days 02:00:13.506000,ANT,37.0,NO_PIT,NO_PIT,262.0,316.0,HARD,25.0,True,Mercedes,0 days 01:58:36.092000,1,8.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,97.414,42.184999999999945,2.5450000000000728,3.4909999999999854
0 days 02:01:51.224000,ANT,38.0,NO_PIT,NO_PIT,264.0,317.0,HARD,26.0,True,Mercedes,0 days 02:00:13.506000,1,8.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.718,43.37599999999975,2.4149999999999636,3.0220000000003893
0 days 02:03:28.308000,ANT,39.0,NO_PIT,NO_PIT,264.0,316.0,HARD,27.0,True,Mercedes,0 days 02:01:51.224000,1,8.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.084,44.26000000000022,2.519000000000233,3.1369999999997162
0 days 02:05:05.453000,ANT,40.0,NO_PIT,NO_PIT,261.0,316.0,HARD,28.0,True,Mercedes,0 days 02:03:28.308000,1,8.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.145,45.396000000000186,2.394999999999982,3.2029999999999745
0 days 02:06:42.671000,ANT,41.0,NO_PIT,NO_PIT,263.0,315.0,HARD,29.0,True,Mercedes,0 days 02:05:05.453000,1,8.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.218,46.585999999999785,2.4719999999997526,3.244999999999891
0 days 02:08:19.906000,ANT,42.0,NO_PIT,NO_PIT,264.0,315.0,HARD,30.0,True,Mercedes,0 days 02:06:42.671000,1,8.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.235,47.50200000000041,2.574000000000524,2.9780000000000655
0 days 02:09:57.020000,ANT,43.0,NO_PIT,NO_PIT,265.0,316.0,HARD,31.0,True,Mercedes,0 days 02:08:19.906000,1,8.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,97.114,48.25,2.600999999999658,2.7390000000004875
0 days 02:11:33.902000,ANT,44.0,NO_PIT,NO_PIT,264.0,317.0,HARD,32.0,True,Mercedes,0 days 02:09:57.020000,1,8.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.882,48.59900000000016,2.3150000000005093,2.7200000000002547
0 days 02:13:10.862000,ANT,45.0,NO_PIT,NO_PIT,265.0,316.0,HARD,33.0,True,Mercedes,0 days 02:11:33.902000,1,8.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.96,48.88500000000022,2.3460000000004584,2.6359999999995125
0 days 02:14:47.587000,ANT,46.0,NO_PIT,NO_PIT,264.0,318.0,HARD,34.0,True,Mercedes,0 days 02:13:10.862000,1,8.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.725,49.149999999999636,2.07799999999952,2.4810000000006767
0 days 02:16:24.438000,ANT,47.0,NO_PIT,NO_PIT,265.0,316.0,HARD,35.0,True,Mercedes,0 days 02:14:47.587000,1,8.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.851,49.86200000000008,2.0880000000006476,2.16399999999976
0 days 02:18:00.869000,ANT,48.0,NO_PIT,NO_PIT,266.0,318.0,HARD,36.0,True,Mercedes,0 days 02:16:24.438000,1,8.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.431,50.29100000000017,2.0869999999995343,2.105999999999767
0 days 02:19:37.211000,ANT,49.0,NO_PIT,NO_PIT,265.0,318.0,HARD,37.0,True,Mercedes,0 days 02:18:00.869000,1,8.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.342,50.664999999999964,1.9200000000000728,2.244999999999891
0 days 02:21:13.451000,ANT,50.0,NO_PIT,NO_PIT,265.0,317.0,HARD,38.0,True,Mercedes,0 days 02:19:37.211000,1,8.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.24,51.28099999999995,1.8429999999998472,2.2899999999999636
0 days 02:22:49.887000,ANT,51.0,NO_PIT,NO_PIT,264.0,318.0,HARD,39.0,True,Mercedes,0 days 02:21:13.451000,1,8.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.436,51.60999999999967,2.0579999999999927,2.1480000000001382
0 days 02:24:26.257000,ANT,52.0,NO_PIT,NO_PIT,264.0,318.0,HARD,40.0,True,Mercedes,0 days 02:22:49.887000,1,8.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.37,52.19999999999982,2.2609999999995125,2.032000000000153
0 days 02:26:02.839000,ANT,53.0,NO_PIT,NO_PIT,265.0,317.0,HARD,41.0,True,Mercedes,0 days 02:24:26.257000,1,8.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.582,53.261999999999716,2.462000000000444,2.0670000000000073
0 days 02:27:39.477000,ANT,54.0,NO_PIT,NO_PIT,263.0,317.0,HARD,42.0,True,Mercedes,0 days 02:26:02.839000,1,8.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.638,54.259000000000015,3.0979999999999563,2.056999999999789
0 days 02:29:15.830000,ANT,55.0,NO_PIT,NO_PIT,263.0,316.0,HARD,43.0,True,Mercedes,0 days 02:27:39.477000,1,8.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.353,54.63600000000042,3.4729999999999563,2.2669999999998254
0 days 02:30:51.876000,ANT,56.0,NO_PIT,NO_PIT,265.0,316.0,HARD,44.0,True,Mercedes,0 days 02:29:15.830000,1,8.0,26.8,21.0,1010.2,False,32.7,256,1.2,0 days 02:00:45.491000,Shanghai,5.451,56,96.046,53.7480000000005,3.779000000000451,2.5729999999994106
0 days 01:00:48.863000,ALO,1.0,NO_PIT,NO_PIT,255.0,326.0,MEDIUM,1.0,False,Aston Martin,0 days 00:59:02.863000,12,12.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,105.761,7.417000000000002,0.48799999999999955,0.2790000000000106
0 days 01:02:28.454000,ALO,2.0,NO_PIT,NO_PIT,262.0,333.0,MEDIUM,2.0,False,Aston Martin,0 days 01:00:48.863000,12,12.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.591,9.456999999999994,0.6359999999999673,0.49300000000005184
0 days 01:04:07.710000,ALO,3.0,NO_PIT,NO_PIT,258.0,327.0,MEDIUM,3.0,False,Aston Martin,0 days 01:02:28.454000,21,12.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,99.256,11.024000000000001,0.7970000000000255,0.3620000000000232
0 days 01:06:28.676000,ALO,4.0,NO_PIT,0 days 01:06:26.536000,258.0,123.0,MEDIUM,4.0,False,Aston Martin,0 days 01:04:07.710000,1,20.0,27.3,18.0,1010.4,False,35.6,264,2.2,0 days 01:00:45.122000,Shanghai,5.451,56,140.966,54.186000000000035,8.412000000000035,0.0
0 days 01:00:44.865000,LEC,1.0,NO_PIT,NO_PIT,259.0,312.0,MEDIUM,1.0,True,Ferrari,0 days 00:59:02.863000,12,5.0,27.5,16.0,1011.2,False,42.2,230,2.7,0 days 00:00:44.889000,Shanghai,5.451,56,101.763,3.419000000000011,0.9710000000000036,0.48599999999999
