orig_index,LapNumber,Compound,TyreLife,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Circuit_Name,Circuit_CircuitLength,Circuit_Number_of_Laps,Circuit_NumberOfTurns,Circuit_AverageAngleAbs,Circuit_AverageAngle,LapTime_sec,GapToLeader,GapToAhead,GapToBehind,status_1,status_12,status_124,status_21,status_4,status_41,TimeSinceLastWeatherMeasurement,Driver_idx,Team_idx,dnf,status_24,mode,NewStint,StintID,pred,actual,residual
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,0.5521067380905151,0.3627236485481262,-0.18938308954238892
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,1.6403400897979736,0.7435268759727478,-0.8968132138252258
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,0.9202707409858704,0.13341820240020752,-0.7868525385856628
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,0.3848298490047455,0.0281364843249321,-0.3566933646798134
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,1.0697448253631592,0.7376344799995422,-0.33211034536361694
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,0.7098208069801331,0.102820485830307,-0.607000321149826
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,1.2398531436920166,0.8191337585449219,-0.4207193851470947
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,0.5595988035202026,0.19333578646183014,-0.3662630170583725
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,0.9955755472183228,0.8147322535514832,-0.1808432936668396
0,0.0,3.0,0.0,1.454488277118606,-0.2118165154450632,-0.3065685455036522,0,1.136744419297901,1.031214291528619,-0.7831068656961921,Barcelona,-0.2210856850130932,0.3241383437330169,-0.9205775083525156,2.135144237457561,-1.923315165798472,-0.3413789427269907,-2.439635917296551,-1.3797411395367216,-1.3808987584502077,1,0,0.0,0.0,0.0,0.0,-1.4995243743134854,0,0,0,0.0,2,True,1,0.6025876402854919,-0.27308425307273865,-0.8756718933582306
