oes LapNumber,Compound,TyreLife,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Circuit_Name,Circuit_CircuitLength,Circuit_Number_of_Laps,Circuit_NumberOfTurns,Circuit_AverageAngleAbs,Circuit_AverageAngle,LapTime_sec,GapToLeader,GapToAhead,GapToBehind,status_1,status_12,status_124,status_21,status_24,status_4,status_41,TimeSinceLastWeatherMeasurement,Driver_idx,Team_idx,dnf,mode
0.6428571428571428,4,0.0357142857142857,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,1.7008621379009872,-0.5384194543560724,1.370412205613419,-0.5477541953804351,0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6085845948090908,0,0,0,0
0.6607142857142856,4,0.0535714285714285,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,3.769504119176285,-2.4730169942608544,-1.6161217957758611,0.907942505296003,0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4778311228812628,0,0,0,0
0.6785714285714285,4,0.0714285714285714,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,3.2713272682907437,-2.4730169942608544,-1.6161217957758611,1.2475331543105233,0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3520040162651383,0,0,0,0
0.6964285714285713,4,0.0892857142857142,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,3.1547408459126016,-2.4730169942608544,-1.6161217957758611,1.3366057839276368,0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2273298080745392,0,0,0,0
0.7142857142857142,4,0.1071428571428571,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,3.2032546039087686,-2.4730169942608544,-1.6161217957758611,1.6310766181556065,0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1021758576114765,0,0,0,0
0.7321428571428571,4,0.125,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-1.2729545256703858,-2.4730169942608544,-1.6161217957758611,1.630873650099583,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0212861906948897,0,0,0,0
0.7499999999999999,4,0.1428571428571428,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-1.487335479977558,-2.4730169942608544,-1.6161217957758611,1.6586812255865988,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0574835083931811,0,0,0,0
0.7678571428571428,4,0.1607142857142857,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-1.131823593317899,-2.4730169942608544,-1.6161217957758611,1.5966731195458683,0,1.0,0.0,0.0,0.0,0.0,0.0,0.1397687891932989,0,0,0,0
0.7857142857142856,4,0.1785714285714285,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,-0.54841209646676,-2.4730169942608544,-1.6161217957758611,1.7255110466008394,0,0.0,0.0,1.0,0.0,0.0,0.0,0.2278233026573341,0,0,0,0
0.8214285714285713,7,0.8214285714285713,-1.112203560128463,0.9905534863850431,1.0013338247834789,0,-1.308322505444521,0.3912768246915671,0.8313020391296913,Melbourne,-1.032491804344855,1.114351943000424,-0.8541438297923761,-0.9061219665909293,1.0793064472967866,2.743907934818578,-2.4730169942608544,-1.6161217957758611,1.68337708103447,0,0.0,1.0,0.0,0.0,0.0,0.0,0.4551974371237235,0,0,0,0
